Overriding config with config/train_capote_char.py:
# train a miniature character-level small GPT

out_dir = 'out-capote-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'capote_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 87 (inside data/capote_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 155,072 parameters
iter 2519: loss 2.0123, time 12.35ms, mfu 0.01%
step 2520: train loss 2.0079, val loss 2.0136
saving checkpoint to out-capote-char
iter 2520: loss 2.1018, time 161.87ms, mfu 0.01%
iter 2521: loss 2.0667, time 10.56ms, mfu 0.01%
iter 2522: loss 2.1146, time 11.12ms, mfu 0.01%
iter 2523: loss 2.1821, time 11.09ms, mfu 0.01%
iter 2524: loss 2.1062, time 10.97ms, mfu 0.01%
iter 2525: loss 1.9915, time 10.88ms, mfu 0.01%
iter 2526: loss 1.9345, time 11.28ms, mfu 0.01%
iter 2527: loss 2.0232, time 11.10ms, mfu 0.01%
iter 2528: loss 2.2047, time 11.32ms, mfu 0.01%
iter 2529: loss 1.9861, time 12.11ms, mfu 0.01%
iter 2530: loss 2.2668, time 32.38ms, mfu 0.01%
iter 2531: loss 1.9903, time 15.40ms, mfu 0.01%
iter 2532: loss 2.1165, time 32.61ms, mfu 0.01%
iter 2533: loss 1.9937, time 47.15ms, mfu 0.01%
iter 2534: loss 2.0238, time 13.65ms, mfu 0.01%
iter 2535: loss 2.1015, time 33.71ms, mfu 0.01%
iter 2536: loss 2.1109, time 32.71ms, mfu 0.01%
iter 2537: loss 2.1119, time 30.94ms, mfu 0.01%
iter 2538: loss 1.9576, time 13.02ms, mfu 0.01%
iter 2539: loss 1.9458, time 11.17ms, mfu 0.01%
iter 2540: loss 1.9068, time 10.86ms, mfu 0.01%
iter 2541: loss 2.0546, time 11.23ms, mfu 0.01%
iter 2542: loss 2.0283, time 11.33ms, mfu 0.01%
iter 2543: loss 1.9983, time 12.74ms, mfu 0.01%
iter 2544: loss 2.0270, time 31.51ms, mfu 0.01%
iter 2545: loss 2.0628, time 12.40ms, mfu 0.01%
iter 2546: loss 2.0016, time 11.32ms, mfu 0.01%
iter 2547: loss 1.8937, time 10.79ms, mfu 0.01%
iter 2548: loss 1.9864, time 11.37ms, mfu 0.01%
iter 2549: loss 2.0056, time 11.18ms, mfu 0.01%
iter 2550: loss 1.8857, time 11.32ms, mfu 0.01%
iter 2551: loss 2.1934, time 11.55ms, mfu 0.01%
iter 2552: loss 2.0677, time 10.92ms, mfu 0.01%
iter 2553: loss 2.0163, time 11.33ms, mfu 0.01%
iter 2554: loss 1.9633, time 11.73ms, mfu 0.01%
iter 2555: loss 2.0305, time 11.46ms, mfu 0.01%
iter 2556: loss 1.9661, time 10.93ms, mfu 0.01%
iter 2557: loss 1.9484, time 11.13ms, mfu 0.01%
iter 2558: loss 2.0847, time 11.16ms, mfu 0.01%
iter 2559: loss 1.9536, time 13.07ms, mfu 0.01%
iter 2560: loss 1.9107, time 11.06ms, mfu 0.01%
iter 2561: loss 2.1032, time 11.14ms, mfu 0.01%
iter 2562: loss 1.9701, time 11.05ms, mfu 0.01%
iter 2563: loss 2.1336, time 10.85ms, mfu 0.01%
iter 2564: loss 2.1054, time 11.66ms, mfu 0.01%
iter 2565: loss 2.0455, time 11.01ms, mfu 0.01%
iter 2566: loss 1.8871, time 10.85ms, mfu 0.01%
iter 2567: loss 2.0476, time 11.18ms, mfu 0.01%
iter 2568: loss 2.0980, time 11.24ms, mfu 0.01%
iter 2569: loss 2.0190, time 11.12ms, mfu 0.01%
iter 2570: loss 2.1087, time 11.10ms, mfu 0.01%
iter 2571: loss 1.9651, time 11.15ms, mfu 0.01%
iter 2572: loss 2.0230, time 10.98ms, mfu 0.01%
iter 2573: loss 1.8369, time 10.99ms, mfu 0.01%
iter 2574: loss 1.9632, time 10.68ms, mfu 0.01%
iter 2575: loss 1.8596, time 10.62ms, mfu 0.01%
iter 2576: loss 2.0077, time 11.07ms, mfu 0.01%
iter 2577: loss 1.9890, time 10.53ms, mfu 0.01%
iter 2578: loss 2.0728, time 11.74ms, mfu 0.01%
iter 2579: loss 2.0018, time 12.09ms, mfu 0.01%
iter 2580: loss 2.2609, time 11.19ms, mfu 0.01%
iter 2581: loss 2.0458, time 10.99ms, mfu 0.01%
iter 2582: loss 2.0812, time 11.75ms, mfu 0.01%
iter 2583: loss 2.1725, time 15.02ms, mfu 0.01%
iter 2584: loss 1.9787, time 10.89ms, mfu 0.01%
iter 2585: loss 2.0024, time 30.88ms, mfu 0.01%
iter 2586: loss 2.0602, time 29.62ms, mfu 0.01%
iter 2587: loss 2.2225, time 11.59ms, mfu 0.01%
iter 2588: loss 2.0480, time 11.10ms, mfu 0.01%
iter 2589: loss 1.9459, time 11.03ms, mfu 0.01%
iter 2590: loss 2.0392, time 11.24ms, mfu 0.01%
iter 2591: loss 2.0059, time 10.68ms, mfu 0.01%
iter 2592: loss 2.0459, time 10.97ms, mfu 0.01%
iter 2593: loss 2.0535, time 11.11ms, mfu 0.01%
iter 2594: loss 2.1156, time 10.79ms, mfu 0.01%
iter 2595: loss 2.0375, time 29.58ms, mfu 0.01%
iter 2596: loss 2.0994, time 31.76ms, mfu 0.01%
iter 2597: loss 2.0003, time 30.53ms, mfu 0.01%
iter 2598: loss 2.2437, time 11.00ms, mfu 0.01%
iter 2599: loss 1.8381, time 31.95ms, mfu 0.01%
iter 2600: loss 2.0612, time 11.28ms, mfu 0.01%
iter 2601: loss 1.8777, time 11.40ms, mfu 0.01%
iter 2602: loss 2.0559, time 11.74ms, mfu 0.01%
iter 2603: loss 1.9717, time 11.33ms, mfu 0.01%
iter 2604: loss 2.0558, time 11.94ms, mfu 0.01%
iter 2605: loss 2.1645, time 12.41ms, mfu 0.01%
iter 2606: loss 1.9953, time 11.76ms, mfu 0.01%
iter 2607: loss 1.9170, time 11.77ms, mfu 0.01%
iter 2608: loss 2.0102, time 11.09ms, mfu 0.01%
iter 2609: loss 1.9364, time 12.00ms, mfu 0.01%
iter 2610: loss 2.3212, time 12.12ms, mfu 0.01%
iter 2611: loss 2.0021, time 11.82ms, mfu 0.01%
iter 2612: loss 1.9599, time 11.79ms, mfu 0.01%
iter 2613: loss 2.1318, time 11.12ms, mfu 0.01%
iter 2614: loss 2.0466, time 11.66ms, mfu 0.01%
iter 2615: loss 2.0810, time 12.35ms, mfu 0.01%
iter 2616: loss 1.9775, time 11.46ms, mfu 0.01%
iter 2617: loss 2.0352, time 12.58ms, mfu 0.01%
iter 2618: loss 1.9567, time 15.49ms, mfu 0.01%
iter 2619: loss 1.9029, time 12.17ms, mfu 0.01%
iter 2620: loss 1.9302, time 13.18ms, mfu 0.01%
iter 2621: loss 1.8625, time 31.38ms, mfu 0.01%
iter 2622: loss 1.8280, time 31.54ms, mfu 0.01%
iter 2623: loss 1.9734, time 31.17ms, mfu 0.01%
iter 2624: loss 2.0797, time 29.08ms, mfu 0.01%
iter 2625: loss 2.0192, time 11.59ms, mfu 0.01%
iter 2626: loss 1.9566, time 10.36ms, mfu 0.01%
iter 2627: loss 1.9524, time 11.09ms, mfu 0.01%
iter 2628: loss 1.8374, time 11.38ms, mfu 0.01%
iter 2629: loss 2.0258, time 10.81ms, mfu 0.01%
iter 2630: loss 1.9045, time 11.12ms, mfu 0.01%
iter 2631: loss 2.0291, time 10.90ms, mfu 0.01%
iter 2632: loss 1.9248, time 10.71ms, mfu 0.01%
iter 2633: loss 1.9436, time 10.96ms, mfu 0.01%
iter 2634: loss 2.1793, time 11.41ms, mfu 0.01%
iter 2635: loss 2.1375, time 10.68ms, mfu 0.01%
iter 2636: loss 1.8061, time 11.30ms, mfu 0.01%
iter 2637: loss 2.0424, time 11.31ms, mfu 0.01%
iter 2638: loss 2.0302, time 11.22ms, mfu 0.01%
iter 2639: loss 1.8781, time 10.96ms, mfu 0.01%
step 2640: train loss 1.9594, val loss 1.9808
saving checkpoint to out-capote-char
iter 2640: loss 2.1711, time 120.13ms, mfu 0.01%
iter 2641: loss 2.1851, time 31.99ms, mfu 0.01%
iter 2642: loss 1.8636, time 32.56ms, mfu 0.01%
iter 2643: loss 1.8590, time 30.94ms, mfu 0.01%
iter 2644: loss 1.9714, time 31.11ms, mfu 0.01%
iter 2645: loss 2.1515, time 31.08ms, mfu 0.01%
iter 2646: loss 1.9671, time 10.86ms, mfu 0.01%
iter 2647: loss 1.9055, time 32.06ms, mfu 0.01%
iter 2648: loss 1.9963, time 34.39ms, mfu 0.01%
iter 2649: loss 2.0357, time 32.15ms, mfu 0.01%
iter 2650: loss 2.1672, time 13.88ms, mfu 0.01%
iter 2651: loss 1.9872, time 30.24ms, mfu 0.01%
iter 2652: loss 1.9754, time 11.40ms, mfu 0.01%
iter 2653: loss 2.0817, time 11.05ms, mfu 0.01%
iter 2654: loss 2.1477, time 11.38ms, mfu 0.01%
iter 2655: loss 2.1293, time 11.17ms, mfu 0.01%
iter 2656: loss 2.0302, time 11.49ms, mfu 0.01%
iter 2657: loss 1.9154, time 12.28ms, mfu 0.01%
iter 2658: loss 1.9744, time 11.39ms, mfu 0.01%
iter 2659: loss 2.0322, time 10.91ms, mfu 0.01%
iter 2660: loss 2.1206, time 11.75ms, mfu 0.01%
iter 2661: loss 1.7859, time 12.25ms, mfu 0.01%
iter 2662: loss 2.1336, time 11.43ms, mfu 0.01%
iter 2663: loss 2.0214, time 10.69ms, mfu 0.01%
iter 2664: loss 1.9176, time 11.16ms, mfu 0.01%
iter 2665: loss 1.8864, time 11.80ms, mfu 0.01%
iter 2666: loss 1.9846, time 11.78ms, mfu 0.01%
iter 2667: loss 2.1956, time 11.06ms, mfu 0.01%
iter 2668: loss 1.9117, time 11.09ms, mfu 0.01%
iter 2669: loss 1.8950, time 10.76ms, mfu 0.01%
iter 2670: loss 1.9776, time 11.63ms, mfu 0.01%
iter 2671: loss 2.0542, time 12.10ms, mfu 0.01%
iter 2672: loss 2.0483, time 11.09ms, mfu 0.01%
iter 2673: loss 1.8448, time 11.19ms, mfu 0.01%
iter 2674: loss 1.9669, time 11.67ms, mfu 0.01%
iter 2675: loss 2.0403, time 11.68ms, mfu 0.01%
iter 2676: loss 1.9882, time 11.42ms, mfu 0.01%
iter 2677: loss 1.8980, time 11.14ms, mfu 0.01%
iter 2678: loss 2.0005, time 11.00ms, mfu 0.01%
iter 2679: loss 2.0977, time 11.61ms, mfu 0.01%
iter 2680: loss 2.0608, time 11.94ms, mfu 0.01%
iter 2681: loss 1.9565, time 10.96ms, mfu 0.01%
iter 2682: loss 1.9914, time 30.93ms, mfu 0.01%
iter 2683: loss 2.0831, time 11.09ms, mfu 0.01%
iter 2684: loss 2.0568, time 11.09ms, mfu 0.01%
iter 2685: loss 2.0544, time 11.39ms, mfu 0.01%
iter 2686: loss 2.1958, time 11.71ms, mfu 0.01%
iter 2687: loss 2.0341, time 11.53ms, mfu 0.01%
iter 2688: loss 2.0822, time 10.72ms, mfu 0.01%
iter 2689: loss 1.8586, time 11.17ms, mfu 0.01%
iter 2690: loss 2.0397, time 11.13ms, mfu 0.01%
iter 2691: loss 1.9668, time 11.34ms, mfu 0.01%
iter 2692: loss 1.8833, time 10.86ms, mfu 0.01%
iter 2693: loss 1.8708, time 10.86ms, mfu 0.01%
iter 2694: loss 2.0788, time 10.69ms, mfu 0.01%
iter 2695: loss 1.9723, time 10.99ms, mfu 0.01%
iter 2696: loss 2.1250, time 10.75ms, mfu 0.01%
iter 2697: loss 2.0249, time 10.69ms, mfu 0.01%
iter 2698: loss 2.1041, time 11.16ms, mfu 0.01%
iter 2699: loss 2.0506, time 11.48ms, mfu 0.01%
iter 2700: loss 1.9537, time 14.42ms, mfu 0.01%
iter 2701: loss 2.0821, time 10.86ms, mfu 0.01%
iter 2702: loss 1.9967, time 11.20ms, mfu 0.01%
iter 2703: loss 2.0700, time 10.72ms, mfu 0.01%
iter 2704: loss 2.0202, time 11.02ms, mfu 0.01%
iter 2705: loss 1.9182, time 11.30ms, mfu 0.01%
iter 2706: loss 1.9453, time 10.75ms, mfu 0.01%
iter 2707: loss 2.0200, time 11.38ms, mfu 0.01%
iter 2708: loss 2.1157, time 11.32ms, mfu 0.01%
iter 2709: loss 2.0508, time 10.87ms, mfu 0.01%
iter 2710: loss 1.9819, time 10.94ms, mfu 0.01%
iter 2711: loss 1.9641, time 11.03ms, mfu 0.01%
iter 2712: loss 1.9826, time 10.73ms, mfu 0.01%
iter 2713: loss 2.1075, time 12.36ms, mfu 0.01%
iter 2714: loss 1.9182, time 31.44ms, mfu 0.01%
iter 2715: loss 1.8311, time 31.42ms, mfu 0.01%
iter 2716: loss 2.0693, time 30.84ms, mfu 0.01%
iter 2717: loss 2.1339, time 31.20ms, mfu 0.01%
iter 2718: loss 2.1870, time 10.88ms, mfu 0.01%
iter 2719: loss 1.9887, time 11.91ms, mfu 0.01%
iter 2720: loss 1.9830, time 11.98ms, mfu 0.01%
iter 2721: loss 2.1078, time 10.73ms, mfu 0.01%
iter 2722: loss 1.9735, time 11.49ms, mfu 0.01%
iter 2723: loss 1.9043, time 11.18ms, mfu 0.01%
iter 2724: loss 1.8375, time 10.75ms, mfu 0.01%
iter 2725: loss 1.9643, time 10.82ms, mfu 0.01%
iter 2726: loss 2.1600, time 11.44ms, mfu 0.01%
iter 2727: loss 1.9436, time 10.63ms, mfu 0.01%
iter 2728: loss 1.9557, time 11.21ms, mfu 0.01%
iter 2729: loss 1.8595, time 11.72ms, mfu 0.01%
iter 2730: loss 2.0860, time 10.72ms, mfu 0.01%
iter 2731: loss 2.0870, time 11.05ms, mfu 0.01%
iter 2732: loss 1.9982, time 12.49ms, mfu 0.01%
iter 2733: loss 2.0188, time 32.20ms, mfu 0.01%
iter 2734: loss 2.0361, time 34.25ms, mfu 0.01%
iter 2735: loss 1.9854, time 30.37ms, mfu 0.01%
iter 2736: loss 2.0803, time 18.33ms, mfu 0.01%
iter 2737: loss 2.0547, time 11.21ms, mfu 0.01%
iter 2738: loss 1.9948, time 11.91ms, mfu 0.01%
iter 2739: loss 1.9641, time 12.02ms, mfu 0.01%
iter 2740: loss 2.0872, time 10.86ms, mfu 0.01%
iter 2741: loss 2.1485, time 10.97ms, mfu 0.01%
iter 2742: loss 1.9022, time 11.35ms, mfu 0.01%
iter 2743: loss 2.0068, time 10.50ms, mfu 0.01%
iter 2744: loss 2.1551, time 10.95ms, mfu 0.01%
iter 2745: loss 1.9706, time 11.02ms, mfu 0.01%
iter 2746: loss 2.0185, time 10.86ms, mfu 0.01%
iter 2747: loss 1.9929, time 11.61ms, mfu 0.01%
iter 2748: loss 2.0242, time 11.37ms, mfu 0.01%
iter 2749: loss 2.1258, time 11.34ms, mfu 0.01%
iter 2750: loss 2.0774, time 12.08ms, mfu 0.01%
iter 2751: loss 2.1834, time 11.89ms, mfu 0.01%
iter 2752: loss 2.1400, time 11.28ms, mfu 0.01%
iter 2753: loss 2.1061, time 10.90ms, mfu 0.01%
iter 2754: loss 2.1022, time 11.32ms, mfu 0.01%
iter 2755: loss 2.1498, time 10.47ms, mfu 0.01%
iter 2756: loss 1.9200, time 10.75ms, mfu 0.01%
iter 2757: loss 1.9584, time 11.58ms, mfu 0.01%
iter 2758: loss 2.0704, time 11.00ms, mfu 0.01%
iter 2759: loss 1.8827, time 11.04ms, mfu 0.01%
step 2760: train loss 2.0126, val loss 2.0004
iter 2760: loss 2.0460, time 91.49ms, mfu 0.01%
iter 2761: loss 2.2598, time 10.71ms, mfu 0.01%
iter 2762: loss 1.9838, time 11.42ms, mfu 0.01%
iter 2763: loss 2.1018, time 11.23ms, mfu 0.01%
iter 2764: loss 1.8841, time 10.86ms, mfu 0.01%
iter 2765: loss 2.1898, time 11.38ms, mfu 0.01%
iter 2766: loss 2.0734, time 11.18ms, mfu 0.01%
iter 2767: loss 1.8256, time 10.56ms, mfu 0.01%
iter 2768: loss 1.8067, time 11.25ms, mfu 0.01%
iter 2769: loss 2.0843, time 10.91ms, mfu 0.01%
iter 2770: loss 2.0405, time 10.67ms, mfu 0.01%
iter 2771: loss 2.2805, time 11.07ms, mfu 0.01%
iter 2772: loss 1.8600, time 10.87ms, mfu 0.01%
iter 2773: loss 2.0181, time 11.10ms, mfu 0.01%
iter 2774: loss 1.9943, time 10.91ms, mfu 0.01%
iter 2775: loss 2.1360, time 10.90ms, mfu 0.01%
iter 2776: loss 2.1212, time 10.59ms, mfu 0.01%
iter 2777: loss 1.9454, time 11.43ms, mfu 0.01%
iter 2778: loss 2.0165, time 10.95ms, mfu 0.01%
iter 2779: loss 2.0196, time 11.00ms, mfu 0.01%
iter 2780: loss 1.9206, time 11.60ms, mfu 0.01%
iter 2781: loss 1.9155, time 11.68ms, mfu 0.01%
iter 2782: loss 2.0648, time 30.45ms, mfu 0.01%
iter 2783: loss 1.9106, time 30.77ms, mfu 0.01%
iter 2784: loss 1.9592, time 12.58ms, mfu 0.01%
iter 2785: loss 1.9629, time 11.28ms, mfu 0.01%
iter 2786: loss 2.0561, time 10.79ms, mfu 0.01%
iter 2787: loss 1.9582, time 11.71ms, mfu 0.01%
iter 2788: loss 2.0777, time 14.21ms, mfu 0.01%
iter 2789: loss 2.3818, time 12.21ms, mfu 0.01%
iter 2790: loss 2.0105, time 11.98ms, mfu 0.01%
iter 2791: loss 2.0747, time 17.13ms, mfu 0.01%
iter 2792: loss 1.9513, time 12.37ms, mfu 0.01%
iter 2793: loss 1.9859, time 11.80ms, mfu 0.01%
iter 2794: loss 2.0881, time 10.90ms, mfu 0.01%
iter 2795: loss 2.0917, time 14.09ms, mfu 0.01%
iter 2796: loss 2.0094, time 11.06ms, mfu 0.01%
iter 2797: loss 1.8913, time 11.93ms, mfu 0.01%
iter 2798: loss 2.1947, time 11.07ms, mfu 0.01%
iter 2799: loss 2.0851, time 11.99ms, mfu 0.01%
iter 2800: loss 2.0748, time 12.74ms, mfu 0.01%
iter 2801: loss 1.9399, time 10.75ms, mfu 0.01%
iter 2802: loss 2.2505, time 11.04ms, mfu 0.01%
iter 2803: loss 2.0125, time 12.34ms, mfu 0.01%
iter 2804: loss 2.0012, time 12.70ms, mfu 0.01%
iter 2805: loss 2.0098, time 10.78ms, mfu 0.01%
iter 2806: loss 2.1863, time 11.18ms, mfu 0.01%
iter 2807: loss 1.8617, time 31.35ms, mfu 0.01%
iter 2808: loss 2.1459, time 11.00ms, mfu 0.01%
iter 2809: loss 1.9845, time 10.85ms, mfu 0.01%
iter 2810: loss 1.9428, time 14.62ms, mfu 0.01%
iter 2811: loss 1.9284, time 12.08ms, mfu 0.01%
iter 2812: loss 2.0144, time 10.81ms, mfu 0.01%
iter 2813: loss 2.0328, time 12.05ms, mfu 0.01%
iter 2814: loss 2.0706, time 12.35ms, mfu 0.01%
iter 2815: loss 2.0415, time 12.88ms, mfu 0.01%
iter 2816: loss 2.0251, time 10.68ms, mfu 0.01%
iter 2817: loss 2.0961, time 11.16ms, mfu 0.01%
iter 2818: loss 2.0117, time 11.15ms, mfu 0.01%
iter 2819: loss 1.8554, time 14.32ms, mfu 0.01%
iter 2820: loss 1.9474, time 11.43ms, mfu 0.01%
iter 2821: loss 2.0105, time 11.28ms, mfu 0.01%
iter 2822: loss 2.1644, time 10.79ms, mfu 0.01%
iter 2823: loss 2.0716, time 11.64ms, mfu 0.01%
iter 2824: loss 1.8967, time 11.68ms, mfu 0.01%
iter 2825: loss 1.8582, time 13.13ms, mfu 0.01%
iter 2826: loss 1.8946, time 11.14ms, mfu 0.01%
iter 2827: loss 2.0481, time 12.81ms, mfu 0.01%
iter 2828: loss 1.9385, time 11.45ms, mfu 0.01%
iter 2829: loss 2.0359, time 10.69ms, mfu 0.01%
iter 2830: loss 2.0447, time 32.41ms, mfu 0.01%
iter 2831: loss 1.9614, time 31.39ms, mfu 0.01%
iter 2832: loss 2.1141, time 14.48ms, mfu 0.01%
iter 2833: loss 2.0783, time 31.58ms, mfu 0.01%
iter 2834: loss 1.9086, time 11.04ms, mfu 0.01%
iter 2835: loss 2.0634, time 11.10ms, mfu 0.01%
iter 2836: loss 1.9108, time 11.04ms, mfu 0.01%
iter 2837: loss 1.9439, time 10.92ms, mfu 0.01%
iter 2838: loss 1.9321, time 10.87ms, mfu 0.01%
iter 2839: loss 1.8999, time 11.05ms, mfu 0.01%
iter 2840: loss 2.0406, time 10.95ms, mfu 0.01%
iter 2841: loss 1.8292, time 10.64ms, mfu 0.01%
iter 2842: loss 2.0659, time 11.09ms, mfu 0.01%
iter 2843: loss 1.9959, time 11.32ms, mfu 0.01%
iter 2844: loss 2.1502, time 10.85ms, mfu 0.01%
iter 2845: loss 2.1671, time 10.98ms, mfu 0.01%
iter 2846: loss 2.1286, time 10.74ms, mfu 0.01%
iter 2847: loss 2.1393, time 10.86ms, mfu 0.01%
iter 2848: loss 1.8641, time 11.71ms, mfu 0.01%
iter 2849: loss 1.8650, time 31.14ms, mfu 0.01%
iter 2850: loss 2.0050, time 11.10ms, mfu 0.01%
iter 2851: loss 1.8692, time 30.15ms, mfu 0.01%
iter 2852: loss 2.1100, time 11.04ms, mfu 0.01%
iter 2853: loss 1.9273, time 11.53ms, mfu 0.01%
iter 2854: loss 2.0528, time 10.73ms, mfu 0.01%
iter 2855: loss 1.9895, time 11.96ms, mfu 0.01%
iter 2856: loss 2.0560, time 11.00ms, mfu 0.01%
iter 2857: loss 1.9343, time 10.58ms, mfu 0.01%
iter 2858: loss 2.1271, time 11.73ms, mfu 0.01%
iter 2859: loss 1.9891, time 11.16ms, mfu 0.01%
iter 2860: loss 1.9844, time 11.05ms, mfu 0.01%
iter 2861: loss 2.0016, time 11.33ms, mfu 0.01%
iter 2862: loss 2.0519, time 11.84ms, mfu 0.01%
iter 2863: loss 1.9162, time 30.62ms, mfu 0.01%
iter 2864: loss 2.0183, time 11.16ms, mfu 0.01%
iter 2865: loss 1.9600, time 11.93ms, mfu 0.01%
iter 2866: loss 2.1540, time 31.59ms, mfu 0.01%
iter 2867: loss 2.1537, time 10.97ms, mfu 0.01%
iter 2868: loss 2.0586, time 30.46ms, mfu 0.01%
iter 2869: loss 1.8565, time 11.51ms, mfu 0.01%
iter 2870: loss 2.1179, time 11.83ms, mfu 0.01%
iter 2871: loss 1.9922, time 11.41ms, mfu 0.01%
iter 2872: loss 1.9851, time 11.47ms, mfu 0.01%
iter 2873: loss 1.9332, time 11.18ms, mfu 0.01%
iter 2874: loss 1.9452, time 11.61ms, mfu 0.01%
iter 2875: loss 1.9397, time 11.24ms, mfu 0.01%
iter 2876: loss 2.0693, time 11.08ms, mfu 0.01%
iter 2877: loss 2.1822, time 10.79ms, mfu 0.01%
iter 2878: loss 1.9049, time 11.22ms, mfu 0.01%
iter 2879: loss 1.9544, time 11.68ms, mfu 0.01%
step 2880: train loss 1.9638, val loss 1.9872
iter 2880: loss 1.9406, time 89.57ms, mfu 0.01%
iter 2881: loss 1.9921, time 11.49ms, mfu 0.01%
iter 2882: loss 2.0274, time 11.01ms, mfu 0.01%
iter 2883: loss 1.9503, time 10.88ms, mfu 0.01%
iter 2884: loss 1.9045, time 11.19ms, mfu 0.01%
iter 2885: loss 1.9735, time 11.64ms, mfu 0.01%
iter 2886: loss 1.9238, time 11.74ms, mfu 0.01%
iter 2887: loss 2.0591, time 11.38ms, mfu 0.01%
iter 2888: loss 1.8952, time 11.29ms, mfu 0.01%
iter 2889: loss 1.8667, time 10.84ms, mfu 0.01%
iter 2890: loss 1.8737, time 10.88ms, mfu 0.01%
iter 2891: loss 1.7851, time 11.12ms, mfu 0.01%
iter 2892: loss 1.8976, time 11.20ms, mfu 0.01%
iter 2893: loss 1.9186, time 11.25ms, mfu 0.01%
iter 2894: loss 1.9143, time 10.87ms, mfu 0.01%
iter 2895: loss 2.0653, time 10.70ms, mfu 0.01%
iter 2896: loss 1.8863, time 11.39ms, mfu 0.01%
iter 2897: loss 1.8123, time 10.71ms, mfu 0.01%
iter 2898: loss 2.0054, time 11.37ms, mfu 0.01%
iter 2899: loss 1.8685, time 11.30ms, mfu 0.01%
iter 2900: loss 2.1044, time 11.08ms, mfu 0.01%
iter 2901: loss 1.8093, time 10.75ms, mfu 0.01%
iter 2902: loss 2.1467, time 11.87ms, mfu 0.01%
iter 2903: loss 1.9003, time 11.77ms, mfu 0.01%
iter 2904: loss 1.7973, time 10.54ms, mfu 0.01%
iter 2905: loss 2.0242, time 10.88ms, mfu 0.01%
iter 2906: loss 1.9570, time 11.19ms, mfu 0.01%
iter 2907: loss 2.0776, time 10.51ms, mfu 0.01%
iter 2908: loss 2.0144, time 11.67ms, mfu 0.01%
iter 2909: loss 2.0344, time 11.12ms, mfu 0.01%
iter 2910: loss 1.9497, time 10.70ms, mfu 0.01%
iter 2911: loss 1.8255, time 10.90ms, mfu 0.01%
iter 2912: loss 1.9899, time 11.01ms, mfu 0.01%
iter 2913: loss 1.8977, time 10.55ms, mfu 0.01%
iter 2914: loss 2.0571, time 10.98ms, mfu 0.01%
iter 2915: loss 2.0202, time 11.21ms, mfu 0.01%
iter 2916: loss 1.8074, time 10.59ms, mfu 0.01%
iter 2917: loss 2.0079, time 11.91ms, mfu 0.01%
iter 2918: loss 1.8425, time 11.41ms, mfu 0.01%
iter 2919: loss 2.0168, time 10.65ms, mfu 0.01%
iter 2920: loss 2.0460, time 11.24ms, mfu 0.01%
iter 2921: loss 1.8821, time 11.06ms, mfu 0.01%
iter 2922: loss 2.0260, time 10.71ms, mfu 0.01%
iter 2923: loss 2.0183, time 10.96ms, mfu 0.01%
iter 2924: loss 1.9640, time 10.86ms, mfu 0.01%
iter 2925: loss 1.8974, time 10.85ms, mfu 0.01%
iter 2926: loss 2.0327, time 10.94ms, mfu 0.01%
iter 2927: loss 1.9008, time 11.05ms, mfu 0.01%
iter 2928: loss 2.2605, time 11.15ms, mfu 0.01%
iter 2929: loss 1.9343, time 11.07ms, mfu 0.01%
iter 2930: loss 1.8597, time 13.52ms, mfu 0.01%
iter 2931: loss 2.2098, time 10.63ms, mfu 0.01%
iter 2932: loss 1.9200, time 10.97ms, mfu 0.01%
iter 2933: loss 2.1490, time 10.63ms, mfu 0.01%
iter 2934: loss 1.8299, time 10.91ms, mfu 0.01%
iter 2935: loss 1.8953, time 11.20ms, mfu 0.01%
iter 2936: loss 1.9504, time 10.97ms, mfu 0.01%
iter 2937: loss 1.9477, time 11.04ms, mfu 0.01%
iter 2938: loss 2.1812, time 11.84ms, mfu 0.01%
iter 2939: loss 1.9369, time 11.29ms, mfu 0.01%
iter 2940: loss 2.0918, time 30.95ms, mfu 0.01%
iter 2941: loss 1.9413, time 30.36ms, mfu 0.01%
iter 2942: loss 1.9048, time 30.73ms, mfu 0.01%
iter 2943: loss 2.0798, time 11.12ms, mfu 0.01%
iter 2944: loss 1.9054, time 11.02ms, mfu 0.01%
iter 2945: loss 2.0936, time 11.06ms, mfu 0.01%
iter 2946: loss 1.8284, time 11.47ms, mfu 0.01%
iter 2947: loss 2.0071, time 10.89ms, mfu 0.01%
iter 2948: loss 1.9255, time 10.84ms, mfu 0.01%
iter 2949: loss 1.8915, time 11.33ms, mfu 0.01%
