Overriding config with config/train_hawaiian_char.py:
# train a miniature character-level small GPT

out_dir = 'out-hawaiian-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'hawaiian_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 54 (inside data/hawaiian_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 152,960 parameters
step 2400: train loss 1.4370, val loss 1.4719
iter 2400: loss 1.3695, time 133.69ms, mfu 0.01%
iter 2401: loss 1.5971, time 12.47ms, mfu 0.01%
iter 2402: loss 1.5284, time 15.64ms, mfu 0.01%
iter 2403: loss 1.3929, time 12.81ms, mfu 0.01%
iter 2404: loss 1.4553, time 14.30ms, mfu 0.01%
iter 2405: loss 1.5464, time 13.60ms, mfu 0.01%
iter 2406: loss 1.5720, time 13.19ms, mfu 0.01%
iter 2407: loss 1.4424, time 13.29ms, mfu 0.01%
iter 2408: loss 1.5761, time 14.03ms, mfu 0.01%
iter 2409: loss 1.4749, time 13.91ms, mfu 0.01%
iter 2410: loss 1.6029, time 12.99ms, mfu 0.01%
iter 2411: loss 1.3312, time 13.40ms, mfu 0.01%
iter 2412: loss 1.6103, time 32.61ms, mfu 0.01%
iter 2413: loss 1.5674, time 13.51ms, mfu 0.01%
iter 2414: loss 1.4666, time 13.71ms, mfu 0.01%
iter 2415: loss 1.4502, time 12.19ms, mfu 0.01%
iter 2416: loss 1.4201, time 12.61ms, mfu 0.01%
iter 2417: loss 1.5777, time 12.79ms, mfu 0.01%
iter 2418: loss 1.5772, time 12.86ms, mfu 0.01%
iter 2419: loss 1.4954, time 14.83ms, mfu 0.01%
iter 2420: loss 1.4671, time 14.06ms, mfu 0.01%
iter 2421: loss 1.3945, time 14.36ms, mfu 0.01%
iter 2422: loss 1.4771, time 14.09ms, mfu 0.01%
iter 2423: loss 1.5607, time 12.63ms, mfu 0.01%
iter 2424: loss 1.6730, time 13.26ms, mfu 0.01%
iter 2425: loss 1.4384, time 12.88ms, mfu 0.01%
iter 2426: loss 1.4055, time 13.46ms, mfu 0.01%
iter 2427: loss 1.3585, time 12.60ms, mfu 0.01%
iter 2428: loss 1.5030, time 14.35ms, mfu 0.01%
iter 2429: loss 1.6027, time 13.05ms, mfu 0.01%
iter 2430: loss 1.6023, time 13.72ms, mfu 0.01%
iter 2431: loss 1.3835, time 16.31ms, mfu 0.01%
iter 2432: loss 1.4934, time 13.79ms, mfu 0.01%
iter 2433: loss 1.4662, time 13.66ms, mfu 0.01%
iter 2434: loss 1.4701, time 13.04ms, mfu 0.01%
iter 2435: loss 1.4462, time 12.23ms, mfu 0.01%
iter 2436: loss 1.5867, time 12.47ms, mfu 0.01%
iter 2437: loss 1.4874, time 13.63ms, mfu 0.01%
iter 2438: loss 1.3781, time 14.70ms, mfu 0.01%
iter 2439: loss 1.4671, time 14.64ms, mfu 0.01%
iter 2440: loss 1.4782, time 14.40ms, mfu 0.01%
iter 2441: loss 1.4181, time 13.60ms, mfu 0.01%
iter 2442: loss 1.5975, time 12.40ms, mfu 0.01%
iter 2443: loss 1.4063, time 13.37ms, mfu 0.01%
iter 2444: loss 1.4105, time 12.67ms, mfu 0.01%
iter 2445: loss 1.6270, time 12.79ms, mfu 0.01%
iter 2446: loss 1.5389, time 12.67ms, mfu 0.01%
iter 2447: loss 1.4201, time 13.18ms, mfu 0.01%
iter 2448: loss 1.5121, time 13.23ms, mfu 0.01%
iter 2449: loss 1.4408, time 12.18ms, mfu 0.01%
iter 2450: loss 1.4870, time 12.08ms, mfu 0.01%
iter 2451: loss 1.3727, time 12.62ms, mfu 0.01%
iter 2452: loss 1.4764, time 12.51ms, mfu 0.01%
iter 2453: loss 1.4506, time 11.93ms, mfu 0.01%
iter 2454: loss 1.4834, time 12.36ms, mfu 0.01%
iter 2455: loss 1.5166, time 12.97ms, mfu 0.01%
iter 2456: loss 1.3936, time 13.79ms, mfu 0.01%
iter 2457: loss 1.4757, time 15.26ms, mfu 0.01%
iter 2458: loss 1.6031, time 14.38ms, mfu 0.01%
iter 2459: loss 1.3977, time 12.58ms, mfu 0.01%
iter 2460: loss 1.3751, time 12.52ms, mfu 0.01%
iter 2461: loss 1.5124, time 13.18ms, mfu 0.01%
iter 2462: loss 1.5109, time 12.10ms, mfu 0.01%
iter 2463: loss 1.4202, time 12.31ms, mfu 0.01%
iter 2464: loss 1.4262, time 12.20ms, mfu 0.01%
iter 2465: loss 1.5206, time 12.50ms, mfu 0.01%
iter 2466: loss 1.3641, time 12.52ms, mfu 0.01%
iter 2467: loss 1.5041, time 15.91ms, mfu 0.01%
iter 2468: loss 1.3578, time 13.65ms, mfu 0.01%
iter 2469: loss 1.5826, time 12.74ms, mfu 0.01%
iter 2470: loss 1.4806, time 12.71ms, mfu 0.01%
iter 2471: loss 1.5785, time 12.90ms, mfu 0.01%
iter 2472: loss 1.5529, time 14.25ms, mfu 0.01%
iter 2473: loss 1.3562, time 12.35ms, mfu 0.01%
iter 2474: loss 1.5306, time 12.49ms, mfu 0.01%
iter 2475: loss 1.4269, time 13.13ms, mfu 0.01%
iter 2476: loss 1.4473, time 13.73ms, mfu 0.01%
iter 2477: loss 1.5134, time 13.74ms, mfu 0.01%
iter 2478: loss 1.4443, time 16.32ms, mfu 0.01%
iter 2479: loss 1.4892, time 14.47ms, mfu 0.01%
iter 2480: loss 1.7093, time 12.32ms, mfu 0.01%
iter 2481: loss 1.3513, time 13.15ms, mfu 0.01%
iter 2482: loss 1.4086, time 13.30ms, mfu 0.01%
iter 2483: loss 1.4814, time 12.10ms, mfu 0.01%
iter 2484: loss 1.6052, time 11.97ms, mfu 0.01%
iter 2485: loss 1.3845, time 14.59ms, mfu 0.01%
iter 2486: loss 1.4910, time 16.06ms, mfu 0.01%
iter 2487: loss 1.5109, time 14.80ms, mfu 0.01%
iter 2488: loss 1.5044, time 13.12ms, mfu 0.01%
iter 2489: loss 1.5012, time 13.16ms, mfu 0.01%
iter 2490: loss 1.5891, time 12.96ms, mfu 0.01%
iter 2491: loss 1.5702, time 12.87ms, mfu 0.01%
iter 2492: loss 1.4154, time 13.29ms, mfu 0.01%
iter 2493: loss 1.5042, time 12.97ms, mfu 0.01%
iter 2494: loss 1.3465, time 16.82ms, mfu 0.01%
iter 2495: loss 1.5086, time 14.47ms, mfu 0.01%
iter 2496: loss 1.5279, time 12.92ms, mfu 0.01%
iter 2497: loss 1.3165, time 12.56ms, mfu 0.01%
iter 2498: loss 1.5042, time 12.36ms, mfu 0.01%
iter 2499: loss 1.4300, time 12.06ms, mfu 0.01%
iter 2500: loss 1.4995, time 12.70ms, mfu 0.01%
iter 2501: loss 1.4956, time 12.50ms, mfu 0.01%
iter 2502: loss 1.5623, time 12.89ms, mfu 0.01%
iter 2503: loss 1.4957, time 12.35ms, mfu 0.01%
iter 2504: loss 1.3732, time 12.98ms, mfu 0.01%
iter 2505: loss 1.4598, time 12.76ms, mfu 0.01%
iter 2506: loss 1.3828, time 16.24ms, mfu 0.01%
iter 2507: loss 1.5215, time 13.14ms, mfu 0.01%
iter 2508: loss 1.5683, time 12.84ms, mfu 0.01%
iter 2509: loss 1.5401, time 12.84ms, mfu 0.01%
iter 2510: loss 1.4636, time 12.41ms, mfu 0.01%
iter 2511: loss 1.4339, time 12.65ms, mfu 0.01%
iter 2512: loss 1.6393, time 12.38ms, mfu 0.01%
iter 2513: loss 1.4242, time 32.11ms, mfu 0.01%
iter 2514: loss 1.4978, time 16.33ms, mfu 0.01%
iter 2515: loss 1.4746, time 12.72ms, mfu 0.01%
iter 2516: loss 1.4806, time 12.83ms, mfu 0.01%
iter 2517: loss 1.6650, time 12.69ms, mfu 0.01%
iter 2518: loss 1.4193, time 12.33ms, mfu 0.01%
iter 2519: loss 1.4796, time 12.42ms, mfu 0.01%
step 2520: train loss 1.4657, val loss 1.4620
saving checkpoint to out-hawaiian-char
iter 2520: loss 1.4490, time 138.49ms, mfu 0.01%
iter 2521: loss 1.4771, time 12.75ms, mfu 0.01%
iter 2522: loss 1.5674, time 12.20ms, mfu 0.01%
iter 2523: loss 1.4163, time 12.11ms, mfu 0.01%
iter 2524: loss 1.3719, time 11.96ms, mfu 0.01%
iter 2525: loss 1.5173, time 12.40ms, mfu 0.01%
iter 2526: loss 1.4758, time 12.84ms, mfu 0.01%
iter 2527: loss 1.3562, time 12.40ms, mfu 0.01%
iter 2528: loss 1.3624, time 12.50ms, mfu 0.01%
iter 2529: loss 1.4051, time 12.15ms, mfu 0.01%
iter 2530: loss 1.3812, time 12.33ms, mfu 0.01%
iter 2531: loss 1.4445, time 12.30ms, mfu 0.01%
iter 2532: loss 1.4825, time 12.16ms, mfu 0.01%
iter 2533: loss 1.4039, time 12.13ms, mfu 0.01%
iter 2534: loss 1.4364, time 12.64ms, mfu 0.01%
iter 2535: loss 1.4382, time 17.49ms, mfu 0.01%
iter 2536: loss 1.4258, time 52.85ms, mfu 0.01%
iter 2537: loss 1.5601, time 36.08ms, mfu 0.01%
iter 2538: loss 1.3704, time 51.05ms, mfu 0.01%
iter 2539: loss 1.3952, time 33.74ms, mfu 0.01%
iter 2540: loss 1.6512, time 17.19ms, mfu 0.01%
iter 2541: loss 1.5698, time 15.72ms, mfu 0.01%
iter 2542: loss 1.4618, time 34.26ms, mfu 0.01%
iter 2543: loss 1.3838, time 34.00ms, mfu 0.01%
iter 2544: loss 1.4800, time 14.37ms, mfu 0.01%
iter 2545: loss 1.3565, time 13.77ms, mfu 0.01%
iter 2546: loss 1.4194, time 13.97ms, mfu 0.01%
iter 2547: loss 1.6734, time 14.39ms, mfu 0.01%
iter 2548: loss 1.4426, time 12.20ms, mfu 0.01%
iter 2549: loss 1.4567, time 33.71ms, mfu 0.01%
iter 2550: loss 1.4120, time 11.95ms, mfu 0.01%
iter 2551: loss 1.4814, time 16.36ms, mfu 0.01%
iter 2552: loss 1.4887, time 13.48ms, mfu 0.01%
iter 2553: loss 1.5160, time 13.61ms, mfu 0.01%
iter 2554: loss 1.4064, time 13.42ms, mfu 0.01%
iter 2555: loss 1.4539, time 12.34ms, mfu 0.01%
iter 2556: loss 1.3303, time 11.97ms, mfu 0.01%
iter 2557: loss 1.4936, time 12.21ms, mfu 0.01%
iter 2558: loss 1.3160, time 14.80ms, mfu 0.01%
iter 2559: loss 1.4265, time 12.71ms, mfu 0.01%
iter 2560: loss 1.3588, time 15.23ms, mfu 0.01%
iter 2561: loss 1.4862, time 12.70ms, mfu 0.01%
iter 2562: loss 1.6030, time 12.81ms, mfu 0.01%
iter 2563: loss 1.4729, time 13.71ms, mfu 0.01%
iter 2564: loss 1.3721, time 14.32ms, mfu 0.01%
iter 2565: loss 1.4249, time 12.52ms, mfu 0.01%
iter 2566: loss 1.3849, time 12.42ms, mfu 0.01%
iter 2567: loss 1.5440, time 12.40ms, mfu 0.01%
iter 2568: loss 1.6260, time 14.63ms, mfu 0.01%
iter 2569: loss 1.4400, time 13.54ms, mfu 0.01%
iter 2570: loss 1.5430, time 13.49ms, mfu 0.01%
iter 2571: loss 1.5229, time 12.41ms, mfu 0.01%
iter 2572: loss 1.3087, time 12.58ms, mfu 0.01%
iter 2573: loss 1.3431, time 14.16ms, mfu 0.01%
iter 2574: loss 1.5596, time 30.94ms, mfu 0.01%
iter 2575: loss 1.4970, time 14.00ms, mfu 0.01%
iter 2576: loss 1.5480, time 13.57ms, mfu 0.01%
iter 2577: loss 1.4865, time 13.27ms, mfu 0.01%
iter 2578: loss 1.3411, time 12.74ms, mfu 0.01%
iter 2579: loss 1.3792, time 12.74ms, mfu 0.01%
iter 2580: loss 1.5434, time 12.05ms, mfu 0.01%
iter 2581: loss 1.2669, time 13.69ms, mfu 0.01%
iter 2582: loss 1.6392, time 12.72ms, mfu 0.01%
iter 2583: loss 1.5364, time 12.45ms, mfu 0.01%
iter 2584: loss 1.2899, time 15.10ms, mfu 0.01%
iter 2585: loss 1.4233, time 14.95ms, mfu 0.01%
iter 2586: loss 1.5405, time 15.79ms, mfu 0.01%
iter 2587: loss 1.5454, time 32.92ms, mfu 0.01%
iter 2588: loss 1.5686, time 31.99ms, mfu 0.01%
iter 2589: loss 1.4735, time 14.66ms, mfu 0.01%
iter 2590: loss 1.4852, time 33.81ms, mfu 0.01%
iter 2591: loss 1.4510, time 13.91ms, mfu 0.01%
iter 2592: loss 1.4460, time 13.85ms, mfu 0.01%
iter 2593: loss 1.6020, time 13.17ms, mfu 0.01%
iter 2594: loss 1.3741, time 12.21ms, mfu 0.01%
iter 2595: loss 1.4729, time 14.59ms, mfu 0.01%
iter 2596: loss 1.3269, time 51.26ms, mfu 0.01%
iter 2597: loss 1.3803, time 32.11ms, mfu 0.01%
iter 2598: loss 1.4392, time 30.68ms, mfu 0.01%
iter 2599: loss 1.4224, time 13.57ms, mfu 0.01%
iter 2600: loss 1.4872, time 12.48ms, mfu 0.01%
iter 2601: loss 1.4805, time 16.94ms, mfu 0.01%
iter 2602: loss 1.4483, time 13.37ms, mfu 0.01%
iter 2603: loss 1.4376, time 12.95ms, mfu 0.01%
iter 2604: loss 1.4016, time 13.60ms, mfu 0.01%
iter 2605: loss 1.4176, time 13.52ms, mfu 0.01%
iter 2606: loss 1.2820, time 12.57ms, mfu 0.01%
iter 2607: loss 1.3711, time 33.00ms, mfu 0.01%
iter 2608: loss 1.4361, time 32.29ms, mfu 0.01%
iter 2609: loss 1.4909, time 16.90ms, mfu 0.01%
iter 2610: loss 1.4900, time 14.92ms, mfu 0.01%
iter 2611: loss 1.4919, time 13.26ms, mfu 0.01%
iter 2612: loss 1.4383, time 14.92ms, mfu 0.01%
iter 2613: loss 1.3938, time 20.02ms, mfu 0.01%
iter 2614: loss 1.3747, time 14.77ms, mfu 0.01%
iter 2615: loss 1.3771, time 22.48ms, mfu 0.01%
iter 2616: loss 1.4509, time 14.40ms, mfu 0.01%
iter 2617: loss 1.4682, time 14.09ms, mfu 0.01%
iter 2618: loss 1.5107, time 15.71ms, mfu 0.01%
iter 2619: loss 1.4935, time 30.33ms, mfu 0.01%
iter 2620: loss 1.3767, time 12.98ms, mfu 0.01%
iter 2621: loss 1.3545, time 13.11ms, mfu 0.01%
iter 2622: loss 1.5528, time 13.16ms, mfu 0.01%
iter 2623: loss 1.3896, time 15.35ms, mfu 0.01%
iter 2624: loss 1.5623, time 13.77ms, mfu 0.01%
iter 2625: loss 1.6061, time 15.71ms, mfu 0.01%
iter 2626: loss 1.3756, time 14.09ms, mfu 0.01%
iter 2627: loss 1.4753, time 33.96ms, mfu 0.01%
iter 2628: loss 1.4436, time 33.04ms, mfu 0.01%
iter 2629: loss 1.3021, time 17.53ms, mfu 0.01%
iter 2630: loss 1.4409, time 14.11ms, mfu 0.01%
iter 2631: loss 1.5557, time 35.59ms, mfu 0.01%
iter 2632: loss 1.4693, time 31.33ms, mfu 0.01%
iter 2633: loss 1.4139, time 18.66ms, mfu 0.01%
iter 2634: loss 1.5512, time 14.22ms, mfu 0.01%
iter 2635: loss 1.4477, time 34.73ms, mfu 0.01%
iter 2636: loss 1.4991, time 30.21ms, mfu 0.01%
iter 2637: loss 1.5440, time 32.93ms, mfu 0.00%
iter 2638: loss 1.5249, time 32.81ms, mfu 0.00%
iter 2639: loss 1.4038, time 12.14ms, mfu 0.01%
step 2640: train loss 1.4134, val loss 1.4564
saving checkpoint to out-hawaiian-char
iter 2640: loss 1.5063, time 162.71ms, mfu 0.00%
iter 2641: loss 1.4144, time 16.57ms, mfu 0.00%
iter 2642: loss 1.5562, time 30.99ms, mfu 0.00%
iter 2643: loss 1.3749, time 11.58ms, mfu 0.01%
iter 2644: loss 1.4965, time 13.32ms, mfu 0.01%
iter 2645: loss 1.5430, time 12.41ms, mfu 0.01%
iter 2646: loss 1.4882, time 13.21ms, mfu 0.01%
iter 2647: loss 1.5315, time 13.08ms, mfu 0.01%
iter 2648: loss 1.4518, time 13.38ms, mfu 0.01%
iter 2649: loss 1.4568, time 12.44ms, mfu 0.01%
iter 2650: loss 1.3376, time 12.01ms, mfu 0.01%
iter 2651: loss 1.2988, time 12.38ms, mfu 0.01%
iter 2652: loss 1.5709, time 19.77ms, mfu 0.01%
iter 2653: loss 1.5241, time 17.14ms, mfu 0.01%
iter 2654: loss 1.7663, time 21.82ms, mfu 0.01%
iter 2655: loss 1.4952, time 16.52ms, mfu 0.01%
iter 2656: loss 1.5270, time 37.84ms, mfu 0.01%
iter 2657: loss 1.4968, time 15.48ms, mfu 0.01%
iter 2658: loss 1.5052, time 34.35ms, mfu 0.01%
iter 2659: loss 1.4525, time 16.19ms, mfu 0.01%
iter 2660: loss 1.6277, time 13.06ms, mfu 0.01%
iter 2661: loss 1.4699, time 14.92ms, mfu 0.01%
iter 2662: loss 1.4398, time 14.16ms, mfu 0.01%
iter 2663: loss 1.5313, time 12.95ms, mfu 0.01%
iter 2664: loss 1.4278, time 12.09ms, mfu 0.01%
iter 2665: loss 1.3646, time 15.39ms, mfu 0.01%
iter 2666: loss 1.6069, time 15.75ms, mfu 0.01%
iter 2667: loss 1.4907, time 15.31ms, mfu 0.01%
iter 2668: loss 1.4508, time 16.17ms, mfu 0.01%
iter 2669: loss 1.7867, time 14.41ms, mfu 0.01%
iter 2670: loss 1.4498, time 33.38ms, mfu 0.01%
iter 2671: loss 1.4357, time 13.74ms, mfu 0.01%
iter 2672: loss 1.3729, time 13.27ms, mfu 0.01%
iter 2673: loss 1.3783, time 33.48ms, mfu 0.01%
iter 2674: loss 1.6374, time 33.88ms, mfu 0.01%
iter 2675: loss 1.5469, time 32.02ms, mfu 0.01%
iter 2676: loss 1.3367, time 13.35ms, mfu 0.01%
iter 2677: loss 1.3879, time 12.61ms, mfu 0.01%
iter 2678: loss 1.4235, time 15.35ms, mfu 0.01%
iter 2679: loss 1.5301, time 12.45ms, mfu 0.01%
iter 2680: loss 1.4791, time 33.82ms, mfu 0.01%
iter 2681: loss 1.5567, time 12.62ms, mfu 0.01%
iter 2682: loss 1.3767, time 11.83ms, mfu 0.01%
iter 2683: loss 1.4192, time 12.39ms, mfu 0.01%
iter 2684: loss 1.4987, time 12.13ms, mfu 0.01%
iter 2685: loss 1.4406, time 11.85ms, mfu 0.01%
iter 2686: loss 1.5189, time 12.15ms, mfu 0.01%
iter 2687: loss 1.3772, time 12.72ms, mfu 0.01%
iter 2688: loss 1.5736, time 34.42ms, mfu 0.01%
iter 2689: loss 1.4377, time 33.54ms, mfu 0.01%
iter 2690: loss 1.4238, time 34.61ms, mfu 0.01%
iter 2691: loss 1.5419, time 17.81ms, mfu 0.01%
iter 2692: loss 1.4126, time 14.25ms, mfu 0.01%
iter 2693: loss 1.4067, time 32.21ms, mfu 0.01%
iter 2694: loss 1.4097, time 13.52ms, mfu 0.01%
iter 2695: loss 1.3814, time 30.79ms, mfu 0.01%
iter 2696: loss 1.4926, time 32.81ms, mfu 0.01%
iter 2697: loss 1.5184, time 30.56ms, mfu 0.01%
iter 2698: loss 1.5752, time 12.35ms, mfu 0.01%
iter 2699: loss 1.3908, time 12.48ms, mfu 0.01%
iter 2700: loss 1.3901, time 12.08ms, mfu 0.01%
iter 2701: loss 1.6391, time 11.95ms, mfu 0.01%
iter 2702: loss 1.4501, time 12.33ms, mfu 0.01%
iter 2703: loss 1.3619, time 15.59ms, mfu 0.01%
iter 2704: loss 1.5847, time 13.82ms, mfu 0.01%
iter 2705: loss 1.3970, time 13.42ms, mfu 0.01%
iter 2706: loss 1.4595, time 13.82ms, mfu 0.01%
iter 2707: loss 1.3876, time 14.57ms, mfu 0.01%
iter 2708: loss 1.4621, time 12.87ms, mfu 0.01%
iter 2709: loss 1.3493, time 12.62ms, mfu 0.01%
iter 2710: loss 1.2602, time 13.34ms, mfu 0.01%
iter 2711: loss 1.4436, time 35.03ms, mfu 0.01%
iter 2712: loss 1.4233, time 31.25ms, mfu 0.01%
iter 2713: loss 1.3859, time 12.45ms, mfu 0.01%
iter 2714: loss 1.4125, time 13.60ms, mfu 0.01%
iter 2715: loss 1.3646, time 13.10ms, mfu 0.01%
iter 2716: loss 1.4418, time 12.44ms, mfu 0.01%
iter 2717: loss 1.7821, time 13.78ms, mfu 0.01%
iter 2718: loss 1.5672, time 12.56ms, mfu 0.01%
iter 2719: loss 1.5274, time 14.67ms, mfu 0.01%
iter 2720: loss 1.5636, time 14.52ms, mfu 0.01%
iter 2721: loss 1.3251, time 13.19ms, mfu 0.01%
iter 2722: loss 1.4308, time 12.98ms, mfu 0.01%
iter 2723: loss 1.5375, time 16.84ms, mfu 0.01%
iter 2724: loss 1.4600, time 14.42ms, mfu 0.01%
iter 2725: loss 1.4449, time 14.27ms, mfu 0.01%
iter 2726: loss 1.5573, time 17.30ms, mfu 0.01%
iter 2727: loss 1.3957, time 12.38ms, mfu 0.01%
iter 2728: loss 1.4919, time 14.12ms, mfu 0.01%
iter 2729: loss 1.3278, time 13.18ms, mfu 0.01%
iter 2730: loss 1.4936, time 12.68ms, mfu 0.01%
iter 2731: loss 1.3178, time 14.76ms, mfu 0.01%
iter 2732: loss 1.3225, time 13.78ms, mfu 0.01%
iter 2733: loss 1.4487, time 13.36ms, mfu 0.01%
iter 2734: loss 1.3308, time 13.52ms, mfu 0.01%
iter 2735: loss 1.2727, time 12.94ms, mfu 0.01%
iter 2736: loss 1.4112, time 12.72ms, mfu 0.01%
iter 2737: loss 1.4030, time 12.73ms, mfu 0.01%
iter 2738: loss 1.4706, time 12.61ms, mfu 0.01%
iter 2739: loss 1.4249, time 12.76ms, mfu 0.01%
iter 2740: loss 1.3842, time 12.74ms, mfu 0.01%
iter 2741: loss 1.4568, time 12.79ms, mfu 0.01%
iter 2742: loss 1.6493, time 12.45ms, mfu 0.01%
iter 2743: loss 1.3386, time 12.31ms, mfu 0.01%
iter 2744: loss 1.6665, time 12.30ms, mfu 0.01%
iter 2745: loss 1.3993, time 12.12ms, mfu 0.01%
iter 2746: loss 1.4519, time 13.04ms, mfu 0.01%
iter 2747: loss 1.3370, time 14.22ms, mfu 0.01%
iter 2748: loss 1.3094, time 15.13ms, mfu 0.01%
iter 2749: loss 1.6369, time 14.42ms, mfu 0.01%
iter 2750: loss 1.4397, time 13.45ms, mfu 0.01%
iter 2751: loss 1.5098, time 13.13ms, mfu 0.01%
iter 2752: loss 1.5095, time 12.91ms, mfu 0.01%
iter 2753: loss 1.3368, time 12.26ms, mfu 0.01%
iter 2754: loss 1.4816, time 12.77ms, mfu 0.01%
iter 2755: loss 1.4047, time 12.29ms, mfu 0.01%
iter 2756: loss 1.3349, time 11.93ms, mfu 0.01%
iter 2757: loss 1.5930, time 12.31ms, mfu 0.01%
iter 2758: loss 1.4569, time 11.80ms, mfu 0.01%
iter 2759: loss 1.3780, time 12.36ms, mfu 0.01%
step 2760: train loss 1.3936, val loss 1.4425
saving checkpoint to out-hawaiian-char
iter 2760: loss 1.4637, time 131.72ms, mfu 0.01%
iter 2761: loss 1.4935, time 33.95ms, mfu 0.01%
iter 2762: loss 1.4928, time 15.27ms, mfu 0.01%
iter 2763: loss 1.4505, time 33.52ms, mfu 0.01%
iter 2764: loss 1.4966, time 15.89ms, mfu 0.01%
iter 2765: loss 1.3975, time 15.71ms, mfu 0.01%
iter 2766: loss 1.4481, time 19.58ms, mfu 0.01%
iter 2767: loss 1.4040, time 34.21ms, mfu 0.01%
iter 2768: loss 1.3618, time 32.39ms, mfu 0.01%
iter 2769: loss 1.4537, time 32.14ms, mfu 0.01%
iter 2770: loss 1.3936, time 14.61ms, mfu 0.01%
iter 2771: loss 1.4664, time 13.74ms, mfu 0.01%
iter 2772: loss 1.3881, time 14.72ms, mfu 0.01%
iter 2773: loss 1.5243, time 31.85ms, mfu 0.01%
iter 2774: loss 1.3606, time 12.14ms, mfu 0.01%
iter 2775: loss 1.4180, time 12.32ms, mfu 0.01%
iter 2776: loss 1.4199, time 14.63ms, mfu 0.01%
iter 2777: loss 1.3911, time 12.48ms, mfu 0.01%
iter 2778: loss 1.5968, time 12.52ms, mfu 0.01%
iter 2779: loss 1.5104, time 16.63ms, mfu 0.01%
iter 2780: loss 1.5642, time 14.24ms, mfu 0.01%
iter 2781: loss 1.4461, time 12.39ms, mfu 0.01%
iter 2782: loss 1.3262, time 13.01ms, mfu 0.01%
iter 2783: loss 1.4617, time 14.20ms, mfu 0.01%
iter 2784: loss 1.4178, time 13.24ms, mfu 0.01%
iter 2785: loss 1.4475, time 12.40ms, mfu 0.01%
iter 2786: loss 1.4772, time 12.31ms, mfu 0.01%
iter 2787: loss 1.3294, time 12.60ms, mfu 0.01%
iter 2788: loss 1.4015, time 14.45ms, mfu 0.01%
iter 2789: loss 1.4981, time 13.70ms, mfu 0.01%
iter 2790: loss 1.2945, time 12.66ms, mfu 0.01%
iter 2791: loss 1.4791, time 12.43ms, mfu 0.01%
iter 2792: loss 1.3502, time 12.49ms, mfu 0.01%
iter 2793: loss 1.4118, time 12.60ms, mfu 0.01%
iter 2794: loss 1.3642, time 12.43ms, mfu 0.01%
iter 2795: loss 1.6949, time 12.77ms, mfu 0.01%
iter 2796: loss 1.4334, time 12.95ms, mfu 0.01%
iter 2797: loss 1.5023, time 12.54ms, mfu 0.01%
iter 2798: loss 1.4908, time 12.11ms, mfu 0.01%
iter 2799: loss 1.3395, time 12.30ms, mfu 0.01%
iter 2800: loss 1.5314, time 12.68ms, mfu 0.01%
iter 2801: loss 1.3869, time 11.85ms, mfu 0.01%
iter 2802: loss 1.5083, time 13.31ms, mfu 0.01%
iter 2803: loss 1.4024, time 12.68ms, mfu 0.01%
iter 2804: loss 1.3831, time 12.57ms, mfu 0.01%
iter 2805: loss 1.4978, time 12.26ms, mfu 0.01%
iter 2806: loss 1.4107, time 12.30ms, mfu 0.01%
iter 2807: loss 1.5540, time 12.38ms, mfu 0.01%
iter 2808: loss 1.5401, time 12.51ms, mfu 0.01%
iter 2809: loss 1.4040, time 12.78ms, mfu 0.01%
iter 2810: loss 1.5016, time 12.60ms, mfu 0.01%
iter 2811: loss 1.5792, time 12.31ms, mfu 0.01%
iter 2812: loss 1.4550, time 12.64ms, mfu 0.01%
iter 2813: loss 1.3809, time 12.65ms, mfu 0.01%
iter 2814: loss 1.3199, time 16.19ms, mfu 0.01%
iter 2815: loss 1.5003, time 14.86ms, mfu 0.01%
iter 2816: loss 1.4325, time 12.23ms, mfu 0.01%
iter 2817: loss 1.5998, time 14.01ms, mfu 0.01%
iter 2818: loss 1.5568, time 15.77ms, mfu 0.01%
iter 2819: loss 1.4727, time 12.40ms, mfu 0.01%
iter 2820: loss 1.3603, time 13.23ms, mfu 0.01%
iter 2821: loss 1.4500, time 12.45ms, mfu 0.01%
iter 2822: loss 1.5342, time 13.03ms, mfu 0.01%
iter 2823: loss 1.4738, time 12.80ms, mfu 0.01%
iter 2824: loss 1.5023, time 12.28ms, mfu 0.01%
iter 2825: loss 1.3568, time 12.83ms, mfu 0.01%
iter 2826: loss 1.3919, time 14.16ms, mfu 0.01%
iter 2827: loss 1.4806, time 13.63ms, mfu 0.01%
iter 2828: loss 1.5094, time 14.95ms, mfu 0.01%
iter 2829: loss 1.4732, time 12.98ms, mfu 0.01%
