Overriding config with config/train_voynich_wordscramble_char.py:
# train a miniature character-level small GPT

out_dir = 'out-voynich-wordscramble-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'voynich_wordscramble_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 25 (inside data/voynich_wordscramble_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 151,104 parameters
iter 2471: loss 1.5113, time 16.47ms, mfu 0.01%
iter 2472: loss 1.4051, time 18.59ms, mfu 0.01%
iter 2473: loss 1.4913, time 35.57ms, mfu 0.00%
iter 2474: loss 1.5564, time 15.88ms, mfu 0.01%
iter 2475: loss 1.4872, time 15.51ms, mfu 0.01%
iter 2476: loss 1.4832, time 14.16ms, mfu 0.01%
iter 2477: loss 1.3948, time 14.55ms, mfu 0.01%
iter 2478: loss 1.3195, time 14.17ms, mfu 0.01%
iter 2479: loss 1.5159, time 14.79ms, mfu 0.01%
iter 2480: loss 1.4257, time 13.30ms, mfu 0.01%
iter 2481: loss 1.5149, time 14.98ms, mfu 0.01%
iter 2482: loss 1.3466, time 13.92ms, mfu 0.01%
iter 2483: loss 1.5350, time 14.72ms, mfu 0.01%
iter 2484: loss 1.4131, time 14.43ms, mfu 0.01%
iter 2485: loss 1.4062, time 15.75ms, mfu 0.01%
iter 2486: loss 1.5206, time 15.50ms, mfu 0.01%
iter 2487: loss 1.5964, time 19.73ms, mfu 0.01%
iter 2488: loss 1.4050, time 14.60ms, mfu 0.01%
iter 2489: loss 1.4802, time 14.80ms, mfu 0.01%
iter 2490: loss 1.4126, time 17.53ms, mfu 0.01%
iter 2491: loss 1.3785, time 18.67ms, mfu 0.01%
iter 2492: loss 1.3995, time 36.69ms, mfu 0.01%
iter 2493: loss 1.3395, time 18.45ms, mfu 0.01%
iter 2494: loss 1.3918, time 15.54ms, mfu 0.01%
iter 2495: loss 1.3564, time 46.90ms, mfu 0.01%
iter 2496: loss 1.4182, time 35.92ms, mfu 0.01%
iter 2497: loss 1.3470, time 35.80ms, mfu 0.00%
iter 2498: loss 1.4104, time 33.25ms, mfu 0.00%
iter 2499: loss 1.3731, time 34.49ms, mfu 0.00%
iter 2500: loss 1.4266, time 34.01ms, mfu 0.00%
iter 2501: loss 1.3407, time 35.64ms, mfu 0.00%
iter 2502: loss 1.4400, time 35.63ms, mfu 0.00%
iter 2503: loss 1.4043, time 34.43ms, mfu 0.00%
iter 2504: loss 1.4489, time 35.48ms, mfu 0.00%
iter 2505: loss 1.3562, time 33.61ms, mfu 0.00%
iter 2506: loss 1.4638, time 13.57ms, mfu 0.00%
iter 2507: loss 1.5464, time 34.57ms, mfu 0.00%
iter 2508: loss 1.4298, time 31.79ms, mfu 0.00%
iter 2509: loss 1.4081, time 32.95ms, mfu 0.00%
iter 2510: loss 1.3121, time 34.15ms, mfu 0.00%
iter 2511: loss 1.5030, time 37.39ms, mfu 0.00%
iter 2512: loss 1.3144, time 52.21ms, mfu 0.00%
iter 2513: loss 1.4552, time 37.09ms, mfu 0.00%
iter 2514: loss 1.2960, time 30.51ms, mfu 0.00%
iter 2515: loss 1.3463, time 26.18ms, mfu 0.00%
iter 2516: loss 1.4634, time 28.46ms, mfu 0.00%
iter 2517: loss 1.4618, time 28.21ms, mfu 0.00%
iter 2518: loss 1.5139, time 24.31ms, mfu 0.00%
iter 2519: loss 1.3988, time 25.19ms, mfu 0.00%
step 2520: train loss 1.4001, val loss 1.3641
saving checkpoint to out-voynich-wordscramble-char
iter 2520: loss 1.4995, time 636.85ms, mfu 0.00%
iter 2521: loss 1.4682, time 25.92ms, mfu 0.00%
iter 2522: loss 1.4478, time 27.40ms, mfu 0.00%
iter 2523: loss 1.5087, time 58.24ms, mfu 0.00%
iter 2524: loss 1.4058, time 19.90ms, mfu 0.00%
iter 2525: loss 1.4977, time 40.89ms, mfu 0.00%
iter 2526: loss 1.4156, time 16.09ms, mfu 0.00%
iter 2527: loss 1.4052, time 18.16ms, mfu 0.00%
iter 2528: loss 1.4469, time 35.16ms, mfu 0.00%
iter 2529: loss 1.3540, time 52.87ms, mfu 0.00%
iter 2530: loss 1.3801, time 16.38ms, mfu 0.00%
iter 2531: loss 1.4195, time 14.27ms, mfu 0.00%
iter 2532: loss 1.4302, time 34.62ms, mfu 0.00%
iter 2533: loss 1.7105, time 38.36ms, mfu 0.00%
iter 2534: loss 1.4150, time 33.96ms, mfu 0.00%
iter 2535: loss 1.5237, time 45.21ms, mfu 0.00%
iter 2536: loss 1.3415, time 34.30ms, mfu 0.00%
iter 2537: loss 1.3364, time 34.84ms, mfu 0.00%
iter 2538: loss 1.4321, time 15.91ms, mfu 0.00%
iter 2539: loss 1.3850, time 15.19ms, mfu 0.00%
iter 2540: loss 1.4246, time 15.30ms, mfu 0.00%
iter 2541: loss 1.4350, time 33.72ms, mfu 0.00%
iter 2542: loss 1.4084, time 14.07ms, mfu 0.00%
iter 2543: loss 1.4110, time 33.37ms, mfu 0.00%
iter 2544: loss 1.2633, time 17.95ms, mfu 0.00%
iter 2545: loss 1.3966, time 34.23ms, mfu 0.00%
iter 2546: loss 1.3304, time 16.85ms, mfu 0.00%
iter 2547: loss 1.4029, time 34.97ms, mfu 0.00%
iter 2548: loss 1.5639, time 15.05ms, mfu 0.00%
iter 2549: loss 1.4735, time 36.80ms, mfu 0.00%
iter 2550: loss 1.3450, time 35.20ms, mfu 0.00%
iter 2551: loss 1.4302, time 51.14ms, mfu 0.00%
iter 2552: loss 1.4815, time 15.77ms, mfu 0.00%
iter 2553: loss 1.5663, time 48.84ms, mfu 0.00%
iter 2554: loss 1.4968, time 45.75ms, mfu 0.00%
iter 2555: loss 1.3870, time 36.45ms, mfu 0.00%
iter 2556: loss 1.4084, time 41.69ms, mfu 0.00%
iter 2557: loss 1.3548, time 35.65ms, mfu 0.00%
iter 2558: loss 1.3686, time 37.90ms, mfu 0.00%
iter 2559: loss 1.3986, time 41.09ms, mfu 0.00%
iter 2560: loss 1.3604, time 37.48ms, mfu 0.00%
iter 2561: loss 1.3617, time 34.31ms, mfu 0.00%
iter 2562: loss 1.4261, time 38.54ms, mfu 0.00%
iter 2563: loss 1.3634, time 34.14ms, mfu 0.00%
iter 2564: loss 1.4124, time 33.28ms, mfu 0.00%
iter 2565: loss 1.4613, time 33.22ms, mfu 0.00%
iter 2566: loss 1.3936, time 35.37ms, mfu 0.00%
iter 2567: loss 1.4818, time 38.18ms, mfu 0.00%
iter 2568: loss 1.3402, time 41.45ms, mfu 0.00%
iter 2569: loss 1.4840, time 34.93ms, mfu 0.00%
iter 2570: loss 1.3380, time 35.05ms, mfu 0.00%
iter 2571: loss 1.4492, time 35.59ms, mfu 0.00%
iter 2572: loss 1.4340, time 36.00ms, mfu 0.00%
iter 2573: loss 1.4881, time 36.36ms, mfu 0.00%
iter 2574: loss 1.6106, time 32.86ms, mfu 0.00%
iter 2575: loss 1.3410, time 35.68ms, mfu 0.00%
iter 2576: loss 1.5956, time 34.56ms, mfu 0.00%
iter 2577: loss 1.5617, time 17.65ms, mfu 0.00%
iter 2578: loss 1.3353, time 33.08ms, mfu 0.00%
iter 2579: loss 1.4150, time 19.24ms, mfu 0.00%
iter 2580: loss 1.5310, time 36.91ms, mfu 0.00%
iter 2581: loss 1.4030, time 40.36ms, mfu 0.00%
iter 2582: loss 1.5386, time 34.25ms, mfu 0.00%
iter 2583: loss 1.4888, time 35.14ms, mfu 0.00%
iter 2584: loss 1.4289, time 35.31ms, mfu 0.00%
iter 2585: loss 1.3942, time 15.97ms, mfu 0.00%
iter 2586: loss 1.3619, time 39.13ms, mfu 0.00%
iter 2587: loss 1.3451, time 39.28ms, mfu 0.00%
iter 2588: loss 1.4988, time 32.39ms, mfu 0.00%
iter 2589: loss 1.5155, time 34.43ms, mfu 0.00%
iter 2590: loss 1.5322, time 35.36ms, mfu 0.00%
iter 2591: loss 1.4811, time 33.12ms, mfu 0.00%
iter 2592: loss 1.3599, time 33.67ms, mfu 0.00%
iter 2593: loss 1.4035, time 35.27ms, mfu 0.00%
iter 2594: loss 1.4044, time 16.25ms, mfu 0.00%
iter 2595: loss 1.4226, time 33.65ms, mfu 0.00%
iter 2596: loss 1.5399, time 16.21ms, mfu 0.00%
iter 2597: loss 1.5318, time 35.36ms, mfu 0.00%
iter 2598: loss 1.3256, time 35.70ms, mfu 0.00%
iter 2599: loss 1.4501, time 41.16ms, mfu 0.00%
iter 2600: loss 1.4321, time 35.48ms, mfu 0.00%
iter 2601: loss 1.3443, time 35.55ms, mfu 0.00%
iter 2602: loss 1.3969, time 19.41ms, mfu 0.00%
iter 2603: loss 1.5295, time 36.02ms, mfu 0.00%
iter 2604: loss 1.4728, time 35.54ms, mfu 0.00%
iter 2605: loss 1.4168, time 32.24ms, mfu 0.00%
iter 2606: loss 1.4058, time 33.21ms, mfu 0.00%
iter 2607: loss 1.4263, time 33.71ms, mfu 0.00%
iter 2608: loss 1.3851, time 35.13ms, mfu 0.00%
iter 2609: loss 1.4746, time 32.27ms, mfu 0.00%
iter 2610: loss 1.4916, time 36.50ms, mfu 0.00%
iter 2611: loss 1.3877, time 36.91ms, mfu 0.00%
iter 2612: loss 1.2918, time 35.94ms, mfu 0.00%
iter 2613: loss 1.4348, time 33.19ms, mfu 0.00%
iter 2614: loss 1.5637, time 14.63ms, mfu 0.00%
iter 2615: loss 1.4791, time 33.13ms, mfu 0.00%
iter 2616: loss 1.4140, time 33.36ms, mfu 0.00%
iter 2617: loss 1.4612, time 31.79ms, mfu 0.00%
iter 2618: loss 1.4543, time 35.10ms, mfu 0.00%
iter 2619: loss 1.4797, time 35.29ms, mfu 0.00%
iter 2620: loss 1.4660, time 44.64ms, mfu 0.00%
iter 2621: loss 1.3843, time 37.71ms, mfu 0.00%
iter 2622: loss 1.4532, time 38.55ms, mfu 0.00%
iter 2623: loss 1.4855, time 15.52ms, mfu 0.00%
iter 2624: loss 1.4048, time 15.88ms, mfu 0.00%
iter 2625: loss 1.4322, time 16.65ms, mfu 0.00%
iter 2626: loss 1.3728, time 21.51ms, mfu 0.00%
iter 2627: loss 1.4102, time 37.43ms, mfu 0.00%
iter 2628: loss 1.4353, time 39.98ms, mfu 0.00%
iter 2629: loss 1.3826, time 34.89ms, mfu 0.00%
iter 2630: loss 1.3690, time 37.65ms, mfu 0.00%
iter 2631: loss 1.5091, time 35.58ms, mfu 0.00%
iter 2632: loss 1.4382, time 36.05ms, mfu 0.00%
iter 2633: loss 1.4081, time 39.26ms, mfu 0.00%
iter 2634: loss 1.3961, time 39.20ms, mfu 0.00%
iter 2635: loss 1.3897, time 34.42ms, mfu 0.00%
iter 2636: loss 1.3144, time 33.95ms, mfu 0.00%
iter 2637: loss 1.5280, time 48.56ms, mfu 0.00%
iter 2638: loss 1.4446, time 16.26ms, mfu 0.00%
iter 2639: loss 1.6060, time 38.58ms, mfu 0.00%
step 2640: train loss 1.4241, val loss 1.4110
iter 2640: loss 1.5028, time 601.17ms, mfu 0.00%
iter 2641: loss 1.3926, time 32.55ms, mfu 0.00%
iter 2642: loss 1.4368, time 31.60ms, mfu 0.00%
iter 2643: loss 1.3627, time 36.39ms, mfu 0.00%
iter 2644: loss 1.3810, time 33.51ms, mfu 0.00%
iter 2645: loss 1.5222, time 32.47ms, mfu 0.00%
iter 2646: loss 1.4818, time 36.05ms, mfu 0.00%
iter 2647: loss 1.3729, time 13.69ms, mfu 0.00%
iter 2648: loss 1.3319, time 31.73ms, mfu 0.00%
iter 2649: loss 1.3187, time 32.68ms, mfu 0.00%
iter 2650: loss 1.3978, time 34.02ms, mfu 0.00%
iter 2651: loss 1.4487, time 35.77ms, mfu 0.00%
iter 2652: loss 1.4260, time 37.11ms, mfu 0.00%
iter 2653: loss 1.4791, time 32.00ms, mfu 0.00%
iter 2654: loss 1.3803, time 34.16ms, mfu 0.00%
iter 2655: loss 1.4859, time 14.22ms, mfu 0.00%
iter 2656: loss 1.5051, time 33.93ms, mfu 0.00%
iter 2657: loss 1.3601, time 14.29ms, mfu 0.00%
iter 2658: loss 1.4788, time 16.67ms, mfu 0.00%
iter 2659: loss 1.4207, time 16.18ms, mfu 0.00%
iter 2660: loss 1.4001, time 19.45ms, mfu 0.00%
iter 2661: loss 1.3387, time 29.05ms, mfu 0.00%
iter 2662: loss 1.5688, time 31.88ms, mfu 0.00%
iter 2663: loss 1.4384, time 16.34ms, mfu 0.00%
iter 2664: loss 1.4414, time 17.58ms, mfu 0.00%
iter 2665: loss 1.5138, time 46.15ms, mfu 0.00%
iter 2666: loss 1.4250, time 44.51ms, mfu 0.00%
iter 2667: loss 1.4530, time 35.94ms, mfu 0.00%
iter 2668: loss 1.3840, time 40.34ms, mfu 0.00%
iter 2669: loss 1.4992, time 33.47ms, mfu 0.00%
iter 2670: loss 1.4839, time 37.63ms, mfu 0.00%
iter 2671: loss 1.3958, time 18.69ms, mfu 0.00%
iter 2672: loss 1.3729, time 18.09ms, mfu 0.00%
iter 2673: loss 1.4773, time 16.00ms, mfu 0.00%
iter 2674: loss 1.3692, time 25.08ms, mfu 0.00%
iter 2675: loss 1.4126, time 17.05ms, mfu 0.00%
iter 2676: loss 1.3844, time 31.16ms, mfu 0.00%
iter 2677: loss 1.4899, time 35.34ms, mfu 0.00%
iter 2678: loss 1.3416, time 39.11ms, mfu 0.00%
iter 2679: loss 1.3103, time 14.42ms, mfu 0.00%
iter 2680: loss 1.3942, time 39.14ms, mfu 0.00%
iter 2681: loss 1.5832, time 21.65ms, mfu 0.00%
iter 2682: loss 1.3449, time 36.98ms, mfu 0.00%
iter 2683: loss 1.3837, time 37.42ms, mfu 0.00%
iter 2684: loss 1.3797, time 15.62ms, mfu 0.00%
iter 2685: loss 1.3175, time 15.70ms, mfu 0.00%
iter 2686: loss 1.4514, time 33.67ms, mfu 0.00%
iter 2687: loss 1.4888, time 33.71ms, mfu 0.00%
iter 2688: loss 1.3793, time 30.17ms, mfu 0.00%
iter 2689: loss 1.3764, time 31.99ms, mfu 0.00%
iter 2690: loss 1.4209, time 40.89ms, mfu 0.00%
iter 2691: loss 1.4554, time 36.10ms, mfu 0.00%
iter 2692: loss 1.3389, time 35.79ms, mfu 0.00%
iter 2693: loss 1.4032, time 36.43ms, mfu 0.00%
iter 2694: loss 1.4909, time 36.02ms, mfu 0.00%
iter 2695: loss 1.2987, time 35.75ms, mfu 0.00%
iter 2696: loss 1.4147, time 41.07ms, mfu 0.00%
iter 2697: loss 1.4733, time 50.16ms, mfu 0.00%
iter 2698: loss 1.5359, time 40.25ms, mfu 0.00%
iter 2699: loss 1.4313, time 45.85ms, mfu 0.00%
iter 2700: loss 1.4190, time 37.75ms, mfu 0.00%
iter 2701: loss 1.4976, time 34.23ms, mfu 0.00%
iter 2702: loss 1.4617, time 33.08ms, mfu 0.00%
iter 2703: loss 1.3697, time 37.87ms, mfu 0.00%
iter 2704: loss 1.4377, time 36.84ms, mfu 0.00%
iter 2705: loss 1.3614, time 36.93ms, mfu 0.00%
iter 2706: loss 1.3522, time 34.39ms, mfu 0.00%
iter 2707: loss 1.4355, time 36.61ms, mfu 0.00%
iter 2708: loss 1.3785, time 33.58ms, mfu 0.00%
iter 2709: loss 1.3471, time 37.32ms, mfu 0.00%
iter 2710: loss 1.3778, time 37.00ms, mfu 0.00%
iter 2711: loss 1.5045, time 15.81ms, mfu 0.00%
iter 2712: loss 1.5424, time 34.74ms, mfu 0.00%
iter 2713: loss 1.5235, time 14.36ms, mfu 0.00%
iter 2714: loss 1.4580, time 36.22ms, mfu 0.00%
iter 2715: loss 1.4398, time 34.58ms, mfu 0.00%
iter 2716: loss 1.4835, time 34.24ms, mfu 0.00%
iter 2717: loss 1.3795, time 32.76ms, mfu 0.00%
iter 2718: loss 1.3515, time 14.59ms, mfu 0.00%
iter 2719: loss 1.3732, time 13.03ms, mfu 0.00%
iter 2720: loss 1.3963, time 14.57ms, mfu 0.00%
iter 2721: loss 1.3866, time 15.30ms, mfu 0.00%
iter 2722: loss 1.3506, time 17.09ms, mfu 0.00%
iter 2723: loss 1.4319, time 15.89ms, mfu 0.00%
iter 2724: loss 1.4050, time 14.61ms, mfu 0.01%
iter 2725: loss 1.4191, time 16.67ms, mfu 0.01%
iter 2726: loss 1.5237, time 14.28ms, mfu 0.01%
iter 2727: loss 1.4678, time 13.84ms, mfu 0.01%
iter 2728: loss 1.6482, time 18.90ms, mfu 0.01%
iter 2729: loss 1.4576, time 13.47ms, mfu 0.01%
iter 2730: loss 1.4030, time 14.93ms, mfu 0.01%
iter 2731: loss 1.4334, time 34.54ms, mfu 0.01%
iter 2732: loss 1.4541, time 17.68ms, mfu 0.01%
iter 2733: loss 1.3517, time 16.39ms, mfu 0.01%
iter 2734: loss 1.4119, time 34.60ms, mfu 0.01%
iter 2735: loss 1.3900, time 14.82ms, mfu 0.01%
iter 2736: loss 1.3317, time 15.53ms, mfu 0.01%
iter 2737: loss 1.5142, time 15.57ms, mfu 0.01%
iter 2738: loss 1.3962, time 14.74ms, mfu 0.01%
iter 2739: loss 1.3651, time 13.72ms, mfu 0.01%
iter 2740: loss 1.5298, time 14.53ms, mfu 0.01%
iter 2741: loss 1.2842, time 13.24ms, mfu 0.01%
iter 2742: loss 1.3711, time 15.38ms, mfu 0.01%
iter 2743: loss 1.4350, time 14.66ms, mfu 0.01%
iter 2744: loss 1.3324, time 18.35ms, mfu 0.01%
iter 2745: loss 1.4138, time 22.92ms, mfu 0.01%
iter 2746: loss 1.5333, time 20.87ms, mfu 0.01%
iter 2747: loss 1.3825, time 23.84ms, mfu 0.01%
iter 2748: loss 1.4631, time 18.09ms, mfu 0.01%
iter 2749: loss 1.3590, time 19.54ms, mfu 0.01%
iter 2750: loss 1.4748, time 23.02ms, mfu 0.01%
iter 2751: loss 1.4666, time 22.43ms, mfu 0.01%
iter 2752: loss 1.5024, time 22.91ms, mfu 0.01%
iter 2753: loss 1.4711, time 17.55ms, mfu 0.01%
iter 2754: loss 1.3743, time 16.91ms, mfu 0.01%
iter 2755: loss 1.4400, time 14.59ms, mfu 0.01%
iter 2756: loss 1.3639, time 15.38ms, mfu 0.01%
iter 2757: loss 1.3145, time 15.40ms, mfu 0.01%
iter 2758: loss 1.4311, time 16.41ms, mfu 0.01%
iter 2759: loss 1.4676, time 16.40ms, mfu 0.01%
step 2760: train loss 1.4283, val loss 1.3791
iter 2760: loss 1.4736, time 194.08ms, mfu 0.01%
iter 2761: loss 1.3273, time 33.64ms, mfu 0.01%
iter 2762: loss 1.5321, time 33.20ms, mfu 0.00%
iter 2763: loss 1.4233, time 14.14ms, mfu 0.01%
iter 2764: loss 1.3885, time 14.03ms, mfu 0.01%
iter 2765: loss 1.4476, time 14.33ms, mfu 0.01%
iter 2766: loss 1.4533, time 13.15ms, mfu 0.01%
iter 2767: loss 1.4823, time 14.38ms, mfu 0.01%
iter 2768: loss 1.3503, time 13.57ms, mfu 0.01%
iter 2769: loss 1.3942, time 15.50ms, mfu 0.01%
iter 2770: loss 1.3691, time 16.53ms, mfu 0.01%
iter 2771: loss 1.3341, time 14.11ms, mfu 0.01%
iter 2772: loss 1.4464, time 14.98ms, mfu 0.01%
iter 2773: loss 1.4690, time 13.92ms, mfu 0.01%
iter 2774: loss 1.5401, time 33.57ms, mfu 0.01%
iter 2775: loss 1.3808, time 21.12ms, mfu 0.01%
iter 2776: loss 1.5761, time 37.45ms, mfu 0.01%
iter 2777: loss 1.3980, time 20.58ms, mfu 0.01%
iter 2778: loss 1.3980, time 19.94ms, mfu 0.01%
iter 2779: loss 1.5787, time 17.06ms, mfu 0.01%
iter 2780: loss 1.4156, time 34.43ms, mfu 0.01%
iter 2781: loss 1.3779, time 13.53ms, mfu 0.01%
iter 2782: loss 1.3679, time 16.17ms, mfu 0.01%
iter 2783: loss 1.3906, time 13.38ms, mfu 0.01%
iter 2784: loss 1.3760, time 15.04ms, mfu 0.01%
iter 2785: loss 1.3105, time 16.05ms, mfu 0.01%
iter 2786: loss 1.3894, time 19.96ms, mfu 0.01%
iter 2787: loss 1.3149, time 19.72ms, mfu 0.01%
iter 2788: loss 1.5278, time 17.94ms, mfu 0.01%
iter 2789: loss 1.4664, time 21.60ms, mfu 0.01%
iter 2790: loss 1.4280, time 21.92ms, mfu 0.01%
iter 2791: loss 1.3830, time 20.74ms, mfu 0.01%
iter 2792: loss 1.4078, time 22.25ms, mfu 0.01%
iter 2793: loss 1.4877, time 19.42ms, mfu 0.01%
iter 2794: loss 1.4665, time 41.66ms, mfu 0.00%
iter 2795: loss 1.4251, time 37.90ms, mfu 0.00%
iter 2796: loss 1.3696, time 18.59ms, mfu 0.00%
iter 2797: loss 1.4122, time 16.64ms, mfu 0.00%
iter 2798: loss 1.4786, time 15.44ms, mfu 0.01%
iter 2799: loss 1.4529, time 15.22ms, mfu 0.01%
iter 2800: loss 1.3612, time 15.69ms, mfu 0.01%
iter 2801: loss 1.3243, time 14.83ms, mfu 0.01%
iter 2802: loss 1.3332, time 16.95ms, mfu 0.01%
iter 2803: loss 1.4951, time 15.52ms, mfu 0.01%
iter 2804: loss 1.5822, time 17.64ms, mfu 0.01%
iter 2805: loss 1.3095, time 16.97ms, mfu 0.01%
iter 2806: loss 1.3832, time 16.40ms, mfu 0.01%
iter 2807: loss 1.5257, time 15.17ms, mfu 0.01%
iter 2808: loss 1.5203, time 34.21ms, mfu 0.01%
iter 2809: loss 1.3743, time 33.67ms, mfu 0.01%
iter 2810: loss 1.3819, time 32.24ms, mfu 0.01%
iter 2811: loss 1.3835, time 32.22ms, mfu 0.00%
iter 2812: loss 1.3955, time 32.85ms, mfu 0.00%
iter 2813: loss 1.4444, time 32.57ms, mfu 0.00%
iter 2814: loss 1.3633, time 36.15ms, mfu 0.00%
iter 2815: loss 1.4270, time 34.04ms, mfu 0.00%
iter 2816: loss 1.6625, time 32.55ms, mfu 0.00%
iter 2817: loss 1.3645, time 37.93ms, mfu 0.00%
iter 2818: loss 1.4145, time 37.70ms, mfu 0.00%
iter 2819: loss 1.5401, time 34.68ms, mfu 0.00%
iter 2820: loss 1.6240, time 33.96ms, mfu 0.00%
iter 2821: loss 1.4620, time 34.03ms, mfu 0.00%
iter 2822: loss 1.3855, time 35.03ms, mfu 0.00%
iter 2823: loss 1.4182, time 33.85ms, mfu 0.00%
iter 2824: loss 1.2827, time 35.12ms, mfu 0.00%
iter 2825: loss 1.4461, time 35.60ms, mfu 0.00%
iter 2826: loss 1.4051, time 34.50ms, mfu 0.00%
iter 2827: loss 1.3576, time 34.91ms, mfu 0.00%
iter 2828: loss 1.4439, time 33.25ms, mfu 0.00%
iter 2829: loss 1.4150, time 37.18ms, mfu 0.00%
iter 2830: loss 1.4984, time 41.53ms, mfu 0.00%
iter 2831: loss 1.5074, time 38.72ms, mfu 0.00%
iter 2832: loss 1.4032, time 33.51ms, mfu 0.00%
iter 2833: loss 1.4070, time 32.54ms, mfu 0.00%
iter 2834: loss 1.3372, time 35.47ms, mfu 0.00%
iter 2835: loss 1.3833, time 32.85ms, mfu 0.00%
iter 2836: loss 1.4116, time 35.03ms, mfu 0.00%
iter 2837: loss 1.5199, time 32.85ms, mfu 0.00%
iter 2838: loss 1.3864, time 13.42ms, mfu 0.00%
iter 2839: loss 1.4744, time 34.64ms, mfu 0.00%
iter 2840: loss 1.3701, time 34.90ms, mfu 0.00%
iter 2841: loss 1.4482, time 39.88ms, mfu 0.00%
iter 2842: loss 1.4252, time 33.87ms, mfu 0.00%
iter 2843: loss 1.3733, time 15.17ms, mfu 0.00%
iter 2844: loss 1.3805, time 13.66ms, mfu 0.00%
iter 2845: loss 1.3128, time 14.32ms, mfu 0.00%
iter 2846: loss 1.4556, time 13.72ms, mfu 0.00%
iter 2847: loss 1.3554, time 14.27ms, mfu 0.00%
iter 2848: loss 1.4514, time 13.95ms, mfu 0.01%
iter 2849: loss 1.3416, time 15.84ms, mfu 0.01%
iter 2850: loss 1.4206, time 14.92ms, mfu 0.01%
iter 2851: loss 1.4160, time 33.49ms, mfu 0.01%
iter 2852: loss 1.3625, time 33.52ms, mfu 0.00%
iter 2853: loss 1.3493, time 14.16ms, mfu 0.01%
iter 2854: loss 1.4934, time 14.93ms, mfu 0.01%
iter 2855: loss 1.3055, time 34.98ms, mfu 0.00%
iter 2856: loss 1.3676, time 65.73ms, mfu 0.00%
iter 2857: loss 1.4107, time 30.27ms, mfu 0.00%
iter 2858: loss 1.4606, time 36.30ms, mfu 0.00%
iter 2859: loss 1.3602, time 18.15ms, mfu 0.00%
iter 2860: loss 1.3339, time 25.31ms, mfu 0.00%
iter 2861: loss 1.4290, time 15.41ms, mfu 0.00%
iter 2862: loss 1.4676, time 15.00ms, mfu 0.00%
iter 2863: loss 1.4598, time 16.52ms, mfu 0.00%
iter 2864: loss 1.4110, time 15.04ms, mfu 0.01%
iter 2865: loss 1.4302, time 14.66ms, mfu 0.01%
iter 2866: loss 1.3930, time 14.45ms, mfu 0.01%
iter 2867: loss 1.4753, time 13.85ms, mfu 0.01%
iter 2868: loss 1.5068, time 13.88ms, mfu 0.01%
iter 2869: loss 1.4182, time 16.90ms, mfu 0.01%
iter 2870: loss 1.3611, time 17.26ms, mfu 0.01%
iter 2871: loss 1.4437, time 17.02ms, mfu 0.01%
iter 2872: loss 1.4480, time 17.07ms, mfu 0.01%
iter 2873: loss 1.2327, time 36.16ms, mfu 0.01%
iter 2874: loss 1.4535, time 16.07ms, mfu 0.01%
iter 2875: loss 1.5293, time 34.19ms, mfu 0.01%
iter 2876: loss 1.3790, time 26.63ms, mfu 0.01%
iter 2877: loss 1.4276, time 21.25ms, mfu 0.01%
iter 2878: loss 1.2612, time 24.61ms, mfu 0.00%
iter 2879: loss 1.6834, time 21.30ms, mfu 0.00%
step 2880: train loss 1.4289, val loss 1.3908
iter 2880: loss 1.3524, time 468.15ms, mfu 0.00%
iter 2881: loss 1.3795, time 59.31ms, mfu 0.00%
iter 2882: loss 1.4460, time 44.30ms, mfu 0.00%
iter 2883: loss 1.4709, time 41.63ms, mfu 0.00%
iter 2884: loss 1.5366, time 47.75ms, mfu 0.00%
iter 2885: loss 1.4923, time 39.18ms, mfu 0.00%
iter 2886: loss 1.3581, time 34.72ms, mfu 0.00%
iter 2887: loss 1.4019, time 36.55ms, mfu 0.00%
iter 2888: loss 1.4471, time 34.24ms, mfu 0.00%
iter 2889: loss 1.3718, time 20.59ms, mfu 0.00%
iter 2890: loss 1.5146, time 35.03ms, mfu 0.00%
iter 2891: loss 1.4208, time 35.77ms, mfu 0.00%
iter 2892: loss 1.3118, time 33.93ms, mfu 0.00%
iter 2893: loss 1.5607, time 39.66ms, mfu 0.00%
iter 2894: loss 1.4655, time 37.71ms, mfu 0.00%
iter 2895: loss 1.5147, time 32.56ms, mfu 0.00%
iter 2896: loss 1.4466, time 34.61ms, mfu 0.00%
iter 2897: loss 1.4122, time 31.83ms, mfu 0.00%
iter 2898: loss 1.3625, time 13.65ms, mfu 0.00%
iter 2899: loss 1.3952, time 33.61ms, mfu 0.00%
iter 2900: loss 1.4058, time 14.65ms, mfu 0.00%
