Overriding config with config/train_noli_me_tangere_char.py:
# train a miniature character-level small GPT

out_dir = 'out-noli_me_tangere-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'noli_me_tangere_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 82 (inside data/noli_me_tangere_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 154,752 parameters
iter 2422: loss 1.7366, time 11.35ms, mfu 0.01%
iter 2423: loss 1.6374, time 32.73ms, mfu 0.01%
iter 2424: loss 1.7562, time 33.49ms, mfu 0.01%
iter 2425: loss 1.7627, time 11.85ms, mfu 0.01%
iter 2426: loss 1.5902, time 12.19ms, mfu 0.01%
iter 2427: loss 1.8636, time 11.35ms, mfu 0.01%
iter 2428: loss 1.6887, time 34.93ms, mfu 0.01%
iter 2429: loss 1.8524, time 33.55ms, mfu 0.01%
iter 2430: loss 1.7176, time 29.56ms, mfu 0.01%
iter 2431: loss 1.7889, time 18.77ms, mfu 0.01%
iter 2432: loss 1.7551, time 31.10ms, mfu 0.01%
iter 2433: loss 1.6481, time 20.16ms, mfu 0.01%
iter 2434: loss 1.6871, time 30.94ms, mfu 0.01%
iter 2435: loss 1.7012, time 18.25ms, mfu 0.01%
iter 2436: loss 1.6771, time 30.99ms, mfu 0.00%
iter 2437: loss 1.6631, time 18.94ms, mfu 0.01%
iter 2438: loss 1.6464, time 31.75ms, mfu 0.00%
iter 2439: loss 1.5653, time 32.96ms, mfu 0.00%
iter 2440: loss 1.7490, time 12.22ms, mfu 0.01%
iter 2441: loss 1.7961, time 15.57ms, mfu 0.01%
iter 2442: loss 1.7249, time 13.26ms, mfu 0.01%
iter 2443: loss 1.5180, time 12.02ms, mfu 0.01%
iter 2444: loss 1.7571, time 11.42ms, mfu 0.01%
iter 2445: loss 1.9315, time 23.00ms, mfu 0.01%
iter 2446: loss 1.7381, time 30.86ms, mfu 0.01%
iter 2447: loss 1.6810, time 16.67ms, mfu 0.01%
iter 2448: loss 1.8634, time 12.21ms, mfu 0.01%
iter 2449: loss 1.5538, time 12.37ms, mfu 0.01%
iter 2450: loss 1.7538, time 14.11ms, mfu 0.01%
iter 2451: loss 1.6403, time 20.27ms, mfu 0.01%
iter 2452: loss 1.6557, time 31.62ms, mfu 0.01%
iter 2453: loss 1.6171, time 12.19ms, mfu 0.01%
iter 2454: loss 1.8027, time 12.08ms, mfu 0.01%
iter 2455: loss 1.7397, time 11.94ms, mfu 0.01%
iter 2456: loss 1.7336, time 13.27ms, mfu 0.01%
iter 2457: loss 1.7720, time 12.74ms, mfu 0.01%
iter 2458: loss 1.8204, time 12.14ms, mfu 0.01%
iter 2459: loss 1.7796, time 12.48ms, mfu 0.01%
iter 2460: loss 1.6633, time 14.69ms, mfu 0.01%
iter 2461: loss 1.8095, time 31.23ms, mfu 0.01%
iter 2462: loss 1.5932, time 11.75ms, mfu 0.01%
iter 2463: loss 1.7560, time 33.69ms, mfu 0.01%
iter 2464: loss 1.6452, time 31.93ms, mfu 0.01%
iter 2465: loss 1.6687, time 31.91ms, mfu 0.01%
iter 2466: loss 1.6481, time 32.37ms, mfu 0.01%
iter 2467: loss 1.8215, time 31.77ms, mfu 0.01%
iter 2468: loss 1.5837, time 31.17ms, mfu 0.01%
iter 2469: loss 1.7534, time 12.54ms, mfu 0.01%
iter 2470: loss 1.6788, time 31.58ms, mfu 0.01%
iter 2471: loss 1.7167, time 11.53ms, mfu 0.01%
iter 2472: loss 1.5014, time 32.08ms, mfu 0.01%
iter 2473: loss 1.7240, time 30.92ms, mfu 0.01%
iter 2474: loss 1.8026, time 29.85ms, mfu 0.00%
iter 2475: loss 1.8200, time 12.51ms, mfu 0.01%
iter 2476: loss 1.6240, time 30.89ms, mfu 0.01%
iter 2477: loss 1.6927, time 30.73ms, mfu 0.00%
iter 2478: loss 1.6607, time 29.73ms, mfu 0.00%
iter 2479: loss 1.6344, time 31.23ms, mfu 0.00%
iter 2480: loss 1.8227, time 31.75ms, mfu 0.00%
iter 2481: loss 1.8627, time 32.20ms, mfu 0.00%
iter 2482: loss 1.6136, time 12.52ms, mfu 0.00%
iter 2483: loss 1.7530, time 48.70ms, mfu 0.00%
iter 2484: loss 1.6950, time 31.52ms, mfu 0.00%
iter 2485: loss 1.6812, time 31.37ms, mfu 0.00%
iter 2486: loss 1.6674, time 29.84ms, mfu 0.00%
iter 2487: loss 1.6654, time 31.05ms, mfu 0.00%
iter 2488: loss 1.7812, time 31.96ms, mfu 0.00%
iter 2489: loss 1.5685, time 31.78ms, mfu 0.00%
iter 2490: loss 1.7156, time 12.99ms, mfu 0.00%
iter 2491: loss 1.7508, time 31.73ms, mfu 0.00%
iter 2492: loss 1.6480, time 31.81ms, mfu 0.00%
iter 2493: loss 1.7416, time 30.84ms, mfu 0.00%
iter 2494: loss 1.7628, time 32.13ms, mfu 0.00%
iter 2495: loss 1.7075, time 33.04ms, mfu 0.00%
iter 2496: loss 1.9382, time 30.10ms, mfu 0.00%
iter 2497: loss 1.5779, time 13.19ms, mfu 0.00%
iter 2498: loss 1.6825, time 32.13ms, mfu 0.00%
iter 2499: loss 1.8060, time 12.64ms, mfu 0.00%
iter 2500: loss 1.5744, time 22.20ms, mfu 0.00%
iter 2501: loss 1.5454, time 31.52ms, mfu 0.00%
iter 2502: loss 1.6084, time 12.87ms, mfu 0.00%
iter 2503: loss 1.6366, time 12.34ms, mfu 0.01%
iter 2504: loss 1.7254, time 12.33ms, mfu 0.01%
iter 2505: loss 1.5341, time 13.96ms, mfu 0.01%
iter 2506: loss 1.6444, time 13.06ms, mfu 0.01%
iter 2507: loss 1.7032, time 12.05ms, mfu 0.01%
iter 2508: loss 1.6002, time 12.08ms, mfu 0.01%
iter 2509: loss 1.8127, time 12.94ms, mfu 0.01%
iter 2510: loss 1.6331, time 12.21ms, mfu 0.01%
iter 2511: loss 1.7020, time 11.79ms, mfu 0.01%
iter 2512: loss 1.5032, time 12.42ms, mfu 0.01%
iter 2513: loss 1.6274, time 12.61ms, mfu 0.01%
iter 2514: loss 1.9084, time 31.62ms, mfu 0.01%
iter 2515: loss 1.5580, time 11.53ms, mfu 0.01%
iter 2516: loss 1.7476, time 12.57ms, mfu 0.01%
iter 2517: loss 1.6441, time 11.49ms, mfu 0.01%
iter 2518: loss 1.8583, time 11.79ms, mfu 0.01%
iter 2519: loss 1.6029, time 11.77ms, mfu 0.01%
step 2520: train loss 1.6543, val loss 1.7389
saving checkpoint to out-noli_me_tangere-char
iter 2520: loss 1.5895, time 169.71ms, mfu 0.01%
iter 2521: loss 1.7014, time 14.80ms, mfu 0.01%
iter 2522: loss 1.8717, time 33.50ms, mfu 0.01%
iter 2523: loss 1.8779, time 31.92ms, mfu 0.01%
iter 2524: loss 1.5558, time 35.10ms, mfu 0.01%
iter 2525: loss 1.6851, time 33.63ms, mfu 0.01%
iter 2526: loss 1.6415, time 31.36ms, mfu 0.01%
iter 2527: loss 1.6894, time 14.50ms, mfu 0.01%
iter 2528: loss 1.6824, time 32.02ms, mfu 0.01%
iter 2529: loss 1.7026, time 31.36ms, mfu 0.01%
iter 2530: loss 1.5827, time 12.36ms, mfu 0.01%
iter 2531: loss 1.8582, time 12.81ms, mfu 0.01%
iter 2532: loss 1.4632, time 22.17ms, mfu 0.01%
iter 2533: loss 1.6108, time 23.72ms, mfu 0.01%
iter 2534: loss 1.6136, time 31.65ms, mfu 0.01%
iter 2535: loss 1.6906, time 12.27ms, mfu 0.01%
iter 2536: loss 1.6815, time 12.13ms, mfu 0.01%
iter 2537: loss 1.6848, time 13.78ms, mfu 0.01%
iter 2538: loss 1.7075, time 11.83ms, mfu 0.01%
iter 2539: loss 1.6586, time 13.32ms, mfu 0.01%
iter 2540: loss 1.6942, time 12.23ms, mfu 0.01%
iter 2541: loss 1.7571, time 30.57ms, mfu 0.01%
iter 2542: loss 1.6126, time 31.25ms, mfu 0.01%
iter 2543: loss 1.7018, time 31.10ms, mfu 0.01%
iter 2544: loss 1.7534, time 31.26ms, mfu 0.01%
iter 2545: loss 1.6780, time 33.59ms, mfu 0.01%
iter 2546: loss 1.8276, time 36.87ms, mfu 0.00%
iter 2547: loss 1.5680, time 19.03ms, mfu 0.00%
iter 2548: loss 1.6751, time 16.23ms, mfu 0.01%
iter 2549: loss 1.6093, time 48.68ms, mfu 0.00%
iter 2550: loss 1.6046, time 13.78ms, mfu 0.01%
iter 2551: loss 1.7747, time 33.16ms, mfu 0.00%
iter 2552: loss 1.9307, time 15.36ms, mfu 0.01%
iter 2553: loss 1.7076, time 13.26ms, mfu 0.01%
iter 2554: loss 1.7371, time 14.32ms, mfu 0.01%
iter 2555: loss 1.6165, time 12.71ms, mfu 0.01%
iter 2556: loss 1.7516, time 12.24ms, mfu 0.01%
iter 2557: loss 1.6615, time 13.45ms, mfu 0.01%
iter 2558: loss 1.6858, time 12.71ms, mfu 0.01%
iter 2559: loss 1.7549, time 12.58ms, mfu 0.01%
iter 2560: loss 1.5142, time 11.96ms, mfu 0.01%
iter 2561: loss 1.8233, time 12.52ms, mfu 0.01%
iter 2562: loss 1.5892, time 12.05ms, mfu 0.01%
iter 2563: loss 1.6108, time 12.66ms, mfu 0.01%
iter 2564: loss 1.6237, time 11.88ms, mfu 0.01%
iter 2565: loss 1.7237, time 12.94ms, mfu 0.01%
iter 2566: loss 1.6580, time 12.42ms, mfu 0.01%
iter 2567: loss 1.8405, time 12.50ms, mfu 0.01%
iter 2568: loss 1.6533, time 32.57ms, mfu 0.01%
iter 2569: loss 1.8313, time 32.75ms, mfu 0.01%
iter 2570: loss 1.5714, time 31.06ms, mfu 0.01%
iter 2571: loss 1.7902, time 13.35ms, mfu 0.01%
iter 2572: loss 1.7680, time 30.56ms, mfu 0.01%
iter 2573: loss 1.9210, time 13.14ms, mfu 0.01%
iter 2574: loss 1.5979, time 11.86ms, mfu 0.01%
iter 2575: loss 1.9032, time 13.38ms, mfu 0.01%
iter 2576: loss 1.5168, time 12.50ms, mfu 0.01%
iter 2577: loss 1.7643, time 12.16ms, mfu 0.01%
iter 2578: loss 1.6908, time 11.80ms, mfu 0.01%
iter 2579: loss 1.7029, time 13.78ms, mfu 0.01%
iter 2580: loss 1.5605, time 12.45ms, mfu 0.01%
iter 2581: loss 1.5054, time 13.95ms, mfu 0.01%
iter 2582: loss 1.9259, time 13.72ms, mfu 0.01%
iter 2583: loss 1.6414, time 13.29ms, mfu 0.01%
iter 2584: loss 1.5264, time 12.60ms, mfu 0.01%
iter 2585: loss 1.7125, time 14.82ms, mfu 0.01%
iter 2586: loss 1.6976, time 13.01ms, mfu 0.01%
iter 2587: loss 1.8173, time 12.70ms, mfu 0.01%
iter 2588: loss 1.6406, time 11.84ms, mfu 0.01%
iter 2589: loss 1.6878, time 11.89ms, mfu 0.01%
iter 2590: loss 1.6309, time 11.80ms, mfu 0.01%
iter 2591: loss 1.6272, time 12.03ms, mfu 0.01%
iter 2592: loss 1.7015, time 12.13ms, mfu 0.01%
iter 2593: loss 1.6983, time 12.11ms, mfu 0.01%
iter 2594: loss 1.5157, time 12.87ms, mfu 0.01%
iter 2595: loss 1.6803, time 15.01ms, mfu 0.01%
iter 2596: loss 1.6798, time 12.22ms, mfu 0.01%
iter 2597: loss 1.9125, time 12.15ms, mfu 0.01%
iter 2598: loss 1.7877, time 13.39ms, mfu 0.01%
iter 2599: loss 1.7837, time 12.57ms, mfu 0.01%
iter 2600: loss 1.7366, time 11.83ms, mfu 0.01%
iter 2601: loss 1.7044, time 12.54ms, mfu 0.01%
iter 2602: loss 1.4896, time 14.03ms, mfu 0.01%
iter 2603: loss 1.6930, time 33.45ms, mfu 0.01%
iter 2604: loss 1.6914, time 31.42ms, mfu 0.01%
iter 2605: loss 1.6404, time 31.53ms, mfu 0.01%
iter 2606: loss 1.6842, time 31.33ms, mfu 0.01%
iter 2607: loss 1.6223, time 11.87ms, mfu 0.01%
iter 2608: loss 1.6716, time 14.18ms, mfu 0.01%
iter 2609: loss 1.8706, time 11.85ms, mfu 0.01%
iter 2610: loss 1.7710, time 12.42ms, mfu 0.01%
iter 2611: loss 1.7152, time 11.94ms, mfu 0.01%
iter 2612: loss 1.6828, time 16.06ms, mfu 0.01%
iter 2613: loss 1.7112, time 30.88ms, mfu 0.01%
iter 2614: loss 1.5711, time 13.24ms, mfu 0.01%
iter 2615: loss 1.7868, time 11.73ms, mfu 0.01%
iter 2616: loss 1.7356, time 12.78ms, mfu 0.01%
iter 2617: loss 1.7559, time 14.47ms, mfu 0.01%
iter 2618: loss 1.5945, time 33.82ms, mfu 0.01%
iter 2619: loss 1.8263, time 16.12ms, mfu 0.01%
iter 2620: loss 1.6913, time 33.54ms, mfu 0.01%
iter 2621: loss 1.7998, time 32.45ms, mfu 0.01%
iter 2622: loss 1.7240, time 11.92ms, mfu 0.01%
iter 2623: loss 1.8251, time 13.36ms, mfu 0.01%
iter 2624: loss 1.9649, time 31.55ms, mfu 0.01%
iter 2625: loss 1.5434, time 15.67ms, mfu 0.01%
iter 2626: loss 1.8117, time 11.74ms, mfu 0.01%
iter 2627: loss 1.5677, time 15.95ms, mfu 0.01%
iter 2628: loss 1.7124, time 11.64ms, mfu 0.01%
iter 2629: loss 1.5862, time 13.30ms, mfu 0.01%
iter 2630: loss 1.9547, time 11.73ms, mfu 0.01%
iter 2631: loss 1.6439, time 12.73ms, mfu 0.01%
iter 2632: loss 1.5254, time 12.13ms, mfu 0.01%
iter 2633: loss 1.5894, time 12.06ms, mfu 0.01%
iter 2634: loss 1.7287, time 11.48ms, mfu 0.01%
iter 2635: loss 1.6871, time 13.15ms, mfu 0.01%
iter 2636: loss 1.5288, time 11.96ms, mfu 0.01%
iter 2637: loss 1.8492, time 12.34ms, mfu 0.01%
iter 2638: loss 1.6364, time 12.55ms, mfu 0.01%
iter 2639: loss 1.6143, time 13.44ms, mfu 0.01%
step 2640: train loss 1.6501, val loss 1.7151
saving checkpoint to out-noli_me_tangere-char
iter 2640: loss 1.5891, time 131.10ms, mfu 0.01%
iter 2641: loss 1.6400, time 12.71ms, mfu 0.01%
iter 2642: loss 1.5203, time 12.28ms, mfu 0.01%
iter 2643: loss 1.6657, time 11.58ms, mfu 0.01%
iter 2644: loss 1.5675, time 12.15ms, mfu 0.01%
iter 2645: loss 1.6599, time 12.07ms, mfu 0.01%
iter 2646: loss 1.8074, time 12.91ms, mfu 0.01%
iter 2647: loss 1.7249, time 11.62ms, mfu 0.01%
iter 2648: loss 1.5990, time 12.36ms, mfu 0.01%
iter 2649: loss 1.6843, time 12.22ms, mfu 0.01%
iter 2650: loss 1.6368, time 12.92ms, mfu 0.01%
iter 2651: loss 1.5676, time 11.45ms, mfu 0.01%
iter 2652: loss 1.6369, time 12.51ms, mfu 0.01%
iter 2653: loss 1.7773, time 12.80ms, mfu 0.01%
iter 2654: loss 1.8207, time 13.88ms, mfu 0.01%
iter 2655: loss 1.8406, time 11.92ms, mfu 0.01%
iter 2656: loss 1.5557, time 14.23ms, mfu 0.01%
iter 2657: loss 1.8399, time 32.11ms, mfu 0.01%
iter 2658: loss 1.8695, time 32.36ms, mfu 0.01%
iter 2659: loss 1.6873, time 50.40ms, mfu 0.01%
iter 2660: loss 1.7322, time 31.41ms, mfu 0.01%
iter 2661: loss 1.8266, time 12.66ms, mfu 0.01%
iter 2662: loss 1.8367, time 13.62ms, mfu 0.01%
iter 2663: loss 1.5382, time 11.94ms, mfu 0.01%
iter 2664: loss 1.7109, time 13.16ms, mfu 0.01%
iter 2665: loss 1.5861, time 13.02ms, mfu 0.01%
iter 2666: loss 1.7499, time 12.51ms, mfu 0.01%
iter 2667: loss 1.5260, time 11.69ms, mfu 0.01%
iter 2668: loss 1.6672, time 12.90ms, mfu 0.01%
iter 2669: loss 1.6034, time 12.48ms, mfu 0.01%
iter 2670: loss 1.5325, time 13.71ms, mfu 0.01%
iter 2671: loss 1.6646, time 12.45ms, mfu 0.01%
iter 2672: loss 1.7679, time 12.74ms, mfu 0.01%
iter 2673: loss 1.5652, time 12.46ms, mfu 0.01%
iter 2674: loss 1.6004, time 12.78ms, mfu 0.01%
iter 2675: loss 1.7862, time 12.41ms, mfu 0.01%
iter 2676: loss 1.6187, time 12.78ms, mfu 0.01%
iter 2677: loss 1.7320, time 12.64ms, mfu 0.01%
iter 2678: loss 1.7519, time 31.98ms, mfu 0.01%
iter 2679: loss 1.6143, time 11.94ms, mfu 0.01%
iter 2680: loss 1.7321, time 33.31ms, mfu 0.01%
iter 2681: loss 1.7435, time 11.98ms, mfu 0.01%
iter 2682: loss 1.5684, time 14.38ms, mfu 0.01%
iter 2683: loss 1.6204, time 31.66ms, mfu 0.01%
iter 2684: loss 1.8265, time 12.13ms, mfu 0.01%
iter 2685: loss 1.9880, time 12.68ms, mfu 0.01%
iter 2686: loss 1.7447, time 12.10ms, mfu 0.01%
iter 2687: loss 1.5073, time 12.67ms, mfu 0.01%
iter 2688: loss 1.6203, time 12.22ms, mfu 0.01%
iter 2689: loss 1.6145, time 12.61ms, mfu 0.01%
iter 2690: loss 1.5295, time 12.05ms, mfu 0.01%
iter 2691: loss 1.6073, time 12.55ms, mfu 0.01%
iter 2692: loss 1.6576, time 11.74ms, mfu 0.01%
iter 2693: loss 1.6922, time 13.70ms, mfu 0.01%
iter 2694: loss 1.6413, time 11.96ms, mfu 0.01%
iter 2695: loss 1.5560, time 12.71ms, mfu 0.01%
iter 2696: loss 1.6009, time 13.81ms, mfu 0.01%
iter 2697: loss 1.6500, time 26.49ms, mfu 0.01%
iter 2698: loss 1.7582, time 35.99ms, mfu 0.01%
iter 2699: loss 1.5997, time 30.85ms, mfu 0.01%
iter 2700: loss 1.6901, time 30.49ms, mfu 0.01%
iter 2701: loss 1.6751, time 12.27ms, mfu 0.01%
iter 2702: loss 1.7040, time 12.51ms, mfu 0.01%
iter 2703: loss 1.5666, time 13.17ms, mfu 0.01%
iter 2704: loss 1.7037, time 11.45ms, mfu 0.01%
iter 2705: loss 1.6087, time 12.35ms, mfu 0.01%
iter 2706: loss 1.6207, time 11.64ms, mfu 0.01%
iter 2707: loss 1.5794, time 14.32ms, mfu 0.01%
iter 2708: loss 1.7681, time 12.14ms, mfu 0.01%
iter 2709: loss 1.7559, time 12.61ms, mfu 0.01%
iter 2710: loss 1.7647, time 11.91ms, mfu 0.01%
iter 2711: loss 1.6100, time 13.30ms, mfu 0.01%
iter 2712: loss 1.6855, time 12.37ms, mfu 0.01%
iter 2713: loss 1.6087, time 12.36ms, mfu 0.01%
iter 2714: loss 1.6888, time 12.80ms, mfu 0.01%
iter 2715: loss 1.5396, time 16.52ms, mfu 0.01%
iter 2716: loss 1.6371, time 37.27ms, mfu 0.01%
iter 2717: loss 1.7237, time 37.62ms, mfu 0.01%
iter 2718: loss 1.6631, time 19.56ms, mfu 0.01%
iter 2719: loss 1.6458, time 32.53ms, mfu 0.01%
iter 2720: loss 1.6638, time 18.01ms, mfu 0.01%
iter 2721: loss 1.5560, time 12.75ms, mfu 0.01%
iter 2722: loss 1.5650, time 12.99ms, mfu 0.01%
iter 2723: loss 1.4456, time 13.15ms, mfu 0.01%
iter 2724: loss 1.4637, time 53.07ms, mfu 0.01%
iter 2725: loss 1.5641, time 33.32ms, mfu 0.01%
iter 2726: loss 1.6686, time 47.70ms, mfu 0.01%
iter 2727: loss 1.6091, time 16.86ms, mfu 0.01%
iter 2728: loss 1.5335, time 17.22ms, mfu 0.01%
iter 2729: loss 1.6721, time 11.86ms, mfu 0.01%
iter 2730: loss 1.5758, time 13.00ms, mfu 0.01%
iter 2731: loss 1.5092, time 15.03ms, mfu 0.01%
iter 2732: loss 1.7060, time 30.52ms, mfu 0.01%
iter 2733: loss 1.3570, time 14.73ms, mfu 0.01%
iter 2734: loss 1.5875, time 14.35ms, mfu 0.01%
iter 2735: loss 1.6996, time 12.18ms, mfu 0.01%
iter 2736: loss 1.7145, time 11.99ms, mfu 0.01%
iter 2737: loss 1.6938, time 14.63ms, mfu 0.01%
iter 2738: loss 1.6283, time 31.56ms, mfu 0.01%
iter 2739: loss 1.5470, time 13.72ms, mfu 0.01%
iter 2740: loss 1.6630, time 53.12ms, mfu 0.01%
iter 2741: loss 1.7460, time 32.96ms, mfu 0.01%
iter 2742: loss 1.5455, time 14.41ms, mfu 0.01%
iter 2743: loss 1.7307, time 22.91ms, mfu 0.01%
iter 2744: loss 1.7134, time 35.55ms, mfu 0.01%
iter 2745: loss 1.5096, time 12.20ms, mfu 0.01%
iter 2746: loss 1.5416, time 11.92ms, mfu 0.01%
iter 2747: loss 1.6169, time 11.53ms, mfu 0.01%
iter 2748: loss 1.6111, time 17.79ms, mfu 0.01%
iter 2749: loss 1.7018, time 11.73ms, mfu 0.01%
iter 2750: loss 1.6462, time 12.29ms, mfu 0.01%
iter 2751: loss 1.7001, time 14.42ms, mfu 0.01%
iter 2752: loss 1.7469, time 33.38ms, mfu 0.01%
iter 2753: loss 1.7407, time 33.21ms, mfu 0.01%
iter 2754: loss 1.6388, time 32.47ms, mfu 0.01%
iter 2755: loss 1.5941, time 15.85ms, mfu 0.01%
iter 2756: loss 1.6555, time 11.79ms, mfu 0.01%
iter 2757: loss 1.6160, time 11.73ms, mfu 0.01%
iter 2758: loss 1.7265, time 17.44ms, mfu 0.01%
iter 2759: loss 1.7153, time 12.76ms, mfu 0.01%
step 2760: train loss 1.6173, val loss 1.7211
iter 2760: loss 1.6085, time 153.31ms, mfu 0.01%
iter 2761: loss 1.8826, time 12.51ms, mfu 0.01%
iter 2762: loss 1.6432, time 13.84ms, mfu 0.01%
iter 2763: loss 1.7380, time 32.62ms, mfu 0.01%
iter 2764: loss 1.7756, time 12.52ms, mfu 0.01%
iter 2765: loss 1.9581, time 16.38ms, mfu 0.01%
iter 2766: loss 1.6326, time 30.79ms, mfu 0.01%
iter 2767: loss 1.5962, time 18.86ms, mfu 0.01%
iter 2768: loss 1.7692, time 24.13ms, mfu 0.01%
iter 2769: loss 1.6335, time 32.94ms, mfu 0.01%
iter 2770: loss 1.6121, time 31.91ms, mfu 0.01%
iter 2771: loss 1.6810, time 13.66ms, mfu 0.01%
iter 2772: loss 1.6499, time 12.42ms, mfu 0.01%
iter 2773: loss 1.6398, time 12.56ms, mfu 0.01%
iter 2774: loss 1.6843, time 14.73ms, mfu 0.01%
iter 2775: loss 1.6043, time 14.23ms, mfu 0.01%
iter 2776: loss 1.6439, time 12.07ms, mfu 0.01%
iter 2777: loss 1.6233, time 12.43ms, mfu 0.01%
iter 2778: loss 1.6353, time 50.54ms, mfu 0.01%
iter 2779: loss 1.6382, time 32.51ms, mfu 0.01%
iter 2780: loss 1.5008, time 12.66ms, mfu 0.01%
iter 2781: loss 1.9345, time 15.16ms, mfu 0.01%
iter 2782: loss 1.6462, time 33.35ms, mfu 0.01%
iter 2783: loss 1.5847, time 14.36ms, mfu 0.01%
iter 2784: loss 1.7172, time 53.96ms, mfu 0.01%
iter 2785: loss 1.6985, time 21.84ms, mfu 0.01%
iter 2786: loss 1.6770, time 34.74ms, mfu 0.01%
iter 2787: loss 1.8872, time 11.84ms, mfu 0.01%
iter 2788: loss 1.7045, time 12.53ms, mfu 0.01%
iter 2789: loss 1.8234, time 12.40ms, mfu 0.01%
iter 2790: loss 1.6279, time 16.88ms, mfu 0.01%
iter 2791: loss 1.7921, time 29.38ms, mfu 0.01%
iter 2792: loss 1.6243, time 18.58ms, mfu 0.01%
iter 2793: loss 1.5973, time 11.65ms, mfu 0.01%
iter 2794: loss 1.4787, time 12.37ms, mfu 0.01%
iter 2795: loss 1.4958, time 15.13ms, mfu 0.01%
iter 2796: loss 1.6729, time 33.33ms, mfu 0.01%
iter 2797: loss 1.6864, time 33.72ms, mfu 0.01%
iter 2798: loss 1.5970, time 33.81ms, mfu 0.01%
iter 2799: loss 1.5137, time 20.27ms, mfu 0.01%
iter 2800: loss 1.7627, time 35.91ms, mfu 0.01%
iter 2801: loss 1.5184, time 11.39ms, mfu 0.01%
iter 2802: loss 1.7109, time 12.01ms, mfu 0.01%
iter 2803: loss 1.9188, time 12.05ms, mfu 0.01%
iter 2804: loss 1.7486, time 16.81ms, mfu 0.01%
iter 2805: loss 1.6697, time 30.75ms, mfu 0.01%
iter 2806: loss 1.5363, time 32.00ms, mfu 0.01%
iter 2807: loss 1.4468, time 36.46ms, mfu 0.01%
iter 2808: loss 1.7296, time 15.93ms, mfu 0.01%
iter 2809: loss 1.5657, time 36.19ms, mfu 0.01%
iter 2810: loss 1.5960, time 35.18ms, mfu 0.00%
iter 2811: loss 1.6534, time 13.82ms, mfu 0.01%
iter 2812: loss 1.6283, time 12.79ms, mfu 0.01%
iter 2813: loss 1.6525, time 13.40ms, mfu 0.01%
iter 2814: loss 1.5969, time 12.63ms, mfu 0.01%
iter 2815: loss 1.8121, time 13.31ms, mfu 0.01%
iter 2816: loss 1.8051, time 11.70ms, mfu 0.01%
iter 2817: loss 1.4429, time 12.68ms, mfu 0.01%
iter 2818: loss 1.5783, time 12.98ms, mfu 0.01%
iter 2819: loss 1.4759, time 32.37ms, mfu 0.01%
iter 2820: loss 1.7085, time 32.78ms, mfu 0.01%
iter 2821: loss 1.5213, time 30.55ms, mfu 0.01%
iter 2822: loss 1.5773, time 55.70ms, mfu 0.01%
iter 2823: loss 1.6199, time 35.21ms, mfu 0.01%
iter 2824: loss 1.5466, time 30.38ms, mfu 0.00%
iter 2825: loss 1.6309, time 32.64ms, mfu 0.00%
iter 2826: loss 1.6496, time 50.70ms, mfu 0.00%
iter 2827: loss 1.8859, time 32.32ms, mfu 0.00%
iter 2828: loss 1.4744, time 12.66ms, mfu 0.00%
iter 2829: loss 1.5398, time 30.87ms, mfu 0.00%
iter 2830: loss 1.7107, time 33.05ms, mfu 0.00%
iter 2831: loss 1.5628, time 31.01ms, mfu 0.00%
iter 2832: loss 1.6708, time 13.00ms, mfu 0.00%
iter 2833: loss 1.6948, time 30.77ms, mfu 0.00%
iter 2834: loss 1.6126, time 12.82ms, mfu 0.00%
iter 2835: loss 1.6616, time 32.17ms, mfu 0.00%
iter 2836: loss 1.6087, time 33.24ms, mfu 0.00%
iter 2837: loss 1.6624, time 30.59ms, mfu 0.00%
iter 2838: loss 1.6246, time 31.98ms, mfu 0.00%
iter 2839: loss 1.7226, time 30.76ms, mfu 0.00%
iter 2840: loss 1.6870, time 30.88ms, mfu 0.00%
iter 2841: loss 1.5913, time 12.26ms, mfu 0.00%
iter 2842: loss 1.7643, time 32.14ms, mfu 0.00%
iter 2843: loss 1.5435, time 12.09ms, mfu 0.00%
iter 2844: loss 1.6553, time 33.02ms, mfu 0.00%
iter 2845: loss 1.7659, time 31.97ms, mfu 0.00%
iter 2846: loss 1.6191, time 30.92ms, mfu 0.00%
iter 2847: loss 1.7065, time 13.35ms, mfu 0.00%
iter 2848: loss 1.5971, time 32.26ms, mfu 0.00%
iter 2849: loss 1.6357, time 31.34ms, mfu 0.00%
iter 2850: loss 1.7696, time 31.74ms, mfu 0.00%
iter 2851: loss 1.7589, time 31.53ms, mfu 0.00%
iter 2852: loss 1.7446, time 31.79ms, mfu 0.00%
